Logging to logs/ppo_cnn_7x7_4
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.018378198 |
|    clip_fraction        | 0.0389      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0472     |
|    explained_variance   | 0.852       |
|    learning_rate        | 0.00039     |
|    loss                 | 0.019       |
|    n_updates            | 1348        |
|    policy_gradient_loss | 0.000166    |
|    value_loss           | 0.0466      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 341         |
|    ep_rew_mean          | 6.95        |
| time/                   |             |
|    fps                  | 1319        |
|    iterations           | 339         |
|    time_elapsed         | 16836       |
|    total_timesteps      | 22216704    |
| train/                  |             |
|    approx_kl            | 0.011972804 |
|    clip_fraction        | 0.0423      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0487     |
|    explained_variance   | 0.898       |
|    learning_rate        | 0.00039     |
|    loss                 | 0.0127      |
|    n_updates            | 1352        |
|    policy_gradient_loss | 0.000327    |
|    value_loss           | 0.033       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 350        |
|    ep_rew_mean          | 6.9        |
| time/                   |            |
|    fps                  | 1319       |
|    iterations           | 340        |
|    time_elapsed         | 16892      |
|    total_timesteps      | 22282240   |
| train/                  |            |
|    approx_kl            | 0.01611359 |
|    clip_fraction        | 0.0486     |
|    clip_range           | 0.122      |
|    entropy_loss         | -0.0523    |
|    explained_variance   | 0.877      |
|    learning_rate        | 0.000389   |
|    loss                 | 0.0166     |
|    n_updates            | 1356       |
|    policy_gradient_loss | 4.42e-05   |
|    value_loss           | 0.0431     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 352         |
|    ep_rew_mean          | 7.2         |
| time/                   |             |
|    fps                  | 1318        |
|    iterations           | 341         |
|    time_elapsed         | 16949       |
|    total_timesteps      | 22347776    |
| train/                  |             |
|    approx_kl            | 0.011017969 |
|    clip_fraction        | 0.0442      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0537     |
|    explained_variance   | 0.871       |
|    learning_rate        | 0.000389    |
|    loss                 | 0.0142      |
|    n_updates            | 1360        |
|    policy_gradient_loss | -0.000215   |
|    value_loss           | 0.0437      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 362         |
|    ep_rew_mean          | 7.47        |
| time/                   |             |
|    fps                  | 1317        |
|    iterations           | 342         |
|    time_elapsed         | 17006       |
|    total_timesteps      | 22413312    |
| train/                  |             |
|    approx_kl            | 0.021775987 |
|    clip_fraction        | 0.0451      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0517     |
|    explained_variance   | 0.88        |
|    learning_rate        | 0.000389    |
|    loss                 | 0.0138      |
|    n_updates            | 1364        |
|    policy_gradient_loss | 0.00019     |
|    value_loss           | 0.0391      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 344        |
|    ep_rew_mean          | 7          |
| time/                   |            |
|    fps                  | 1317       |
|    iterations           | 343        |
|    time_elapsed         | 17063      |
|    total_timesteps      | 22478848   |
| train/                  |            |
|    approx_kl            | 0.00920352 |
|    clip_fraction        | 0.0395     |
|    clip_range           | 0.122      |
|    entropy_loss         | -0.0521    |
|    explained_variance   | 0.868      |
|    learning_rate        | 0.000388   |
|    loss                 | 0.0215     |
|    n_updates            | 1368       |
|    policy_gradient_loss | -0.000376  |
|    value_loss           | 0.0421     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 342         |
|    ep_rew_mean          | 6.86        |
| time/                   |             |
|    fps                  | 1316        |
|    iterations           | 344         |
|    time_elapsed         | 17120       |
|    total_timesteps      | 22544384    |
| train/                  |             |
|    approx_kl            | 0.010131738 |
|    clip_fraction        | 0.0392      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.05       |
|    explained_variance   | 0.868       |
|    learning_rate        | 0.000388    |
|    loss                 | 0.0167      |
|    n_updates            | 1372        |
|    policy_gradient_loss | -0.000138   |
|    value_loss           | 0.0465      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 356         |
|    ep_rew_mean          | 6.91        |
| time/                   |             |
|    fps                  | 1316        |
|    iterations           | 345         |
|    time_elapsed         | 17171       |
|    total_timesteps      | 22609920    |
| train/                  |             |
|    approx_kl            | 0.017008504 |
|    clip_fraction        | 0.0466      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0506     |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.000388    |
|    loss                 | 0.0162      |
|    n_updates            | 1376        |
|    policy_gradient_loss | -1.63e-05   |
|    value_loss           | 0.0405      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 338         |
|    ep_rew_mean          | 6.95        |
| time/                   |             |
|    fps                  | 1316        |
|    iterations           | 346         |
|    time_elapsed         | 17223       |
|    total_timesteps      | 22675456    |
| train/                  |             |
|    approx_kl            | 0.009346494 |
|    clip_fraction        | 0.0423      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0517     |
|    explained_variance   | 0.881       |
|    learning_rate        | 0.000388    |
|    loss                 | 0.0186      |
|    n_updates            | 1380        |
|    policy_gradient_loss | -0.000314   |
|    value_loss           | 0.0397      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 336         |
|    ep_rew_mean          | 6.57        |
| time/                   |             |
|    fps                  | 1316        |
|    iterations           | 347         |
|    time_elapsed         | 17274       |
|    total_timesteps      | 22740992    |
| train/                  |             |
|    approx_kl            | 0.012006344 |
|    clip_fraction        | 0.0438      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0516     |
|    explained_variance   | 0.866       |
|    learning_rate        | 0.000387    |
|    loss                 | 0.0132      |
|    n_updates            | 1384        |
|    policy_gradient_loss | -0.000409   |
|    value_loss           | 0.0423      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 350         |
|    ep_rew_mean          | 7.14        |
| time/                   |             |
|    fps                  | 1316        |
|    iterations           | 348         |
|    time_elapsed         | 17325       |
|    total_timesteps      | 22806528    |
| train/                  |             |
|    approx_kl            | 0.018608604 |
|    clip_fraction        | 0.0541      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0534     |
|    explained_variance   | 0.851       |
|    learning_rate        | 0.000387    |
|    loss                 | 0.0134      |
|    n_updates            | 1388        |
|    policy_gradient_loss | -1.29e-05   |
|    value_loss           | 0.0511      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 348         |
|    ep_rew_mean          | 6.71        |
| time/                   |             |
|    fps                  | 1316        |
|    iterations           | 349         |
|    time_elapsed         | 17378       |
|    total_timesteps      | 22872064    |
| train/                  |             |
|    approx_kl            | 0.016868467 |
|    clip_fraction        | 0.0471      |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0498     |
|    explained_variance   | 0.863       |
|    learning_rate        | 0.000387    |
|    loss                 | 0.0186      |
|    n_updates            | 1392        |
|    policy_gradient_loss | 0.000299    |
|    value_loss           | 0.0457      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 349        |
|    ep_rew_mean          | 7.23       |
| time/                   |            |
|    fps                  | 1316       |
|    iterations           | 350        |
|    time_elapsed         | 17427      |
|    total_timesteps      | 22937600   |
| train/                  |            |
|    approx_kl            | 0.02060986 |
|    clip_fraction        | 0.0442     |
|    clip_range           | 0.121      |
|    entropy_loss         | -0.0502    |
|    explained_variance   | 0.853      |
|    learning_rate        | 0.000386   |
|    loss                 | 0.0167     |
|    n_updates            | 1396       |
|    policy_gradient_loss | -0.000102  |
|    value_loss           | 0.0464     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 345         |
|    ep_rew_mean          | 6.55        |
| time/                   |             |
|    fps                  | 1315        |
|    iterations           | 351         |
|    time_elapsed         | 17482       |
|    total_timesteps      | 23003136    |
| train/                  |             |
|    approx_kl            | 0.008906476 |
|    clip_fraction        | 0.04        |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0519     |
|    explained_variance   | 0.894       |
|    learning_rate        | 0.000386    |
|    loss                 | 0.0147      |
|    n_updates            | 1400        |
|    policy_gradient_loss | -0.000445   |
|    value_loss           | 0.0375      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 345         |
|    ep_rew_mean          | 6.91        |
| time/                   |             |
|    fps                  | 1315        |
|    iterations           | 352         |
|    time_elapsed         | 17536       |
|    total_timesteps      | 23068672    |
| train/                  |             |
|    approx_kl            | 0.010105858 |
|    clip_fraction        | 0.0416      |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0513     |
|    explained_variance   | 0.856       |
|    learning_rate        | 0.000386    |
|    loss                 | 0.012       |
|    n_updates            | 1404        |
|    policy_gradient_loss | -0.000419   |
|    value_loss           | 0.0427      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 348        |
|    ep_rew_mean          | 6.76       |
| time/                   |            |
|    fps                  | 1315       |
|    iterations           | 353        |
|    time_elapsed         | 17590      |
|    total_timesteps      | 23134208   |
| train/                  |            |
|    approx_kl            | 0.01150088 |
|    clip_fraction        | 0.0416     |
|    clip_range           | 0.121      |
|    entropy_loss         | -0.0543    |
|    explained_variance   | 0.891      |
|    learning_rate        | 0.000385   |
|    loss                 | 0.0118     |
|    n_updates            | 1408       |
|    policy_gradient_loss | -0.000102  |
|    value_loss           | 0.0373     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 339         |
|    ep_rew_mean          | 6.78        |
| time/                   |             |
|    fps                  | 1314        |
|    iterations           | 354         |
|    time_elapsed         | 17644       |
|    total_timesteps      | 23199744    |
| train/                  |             |
|    approx_kl            | 0.008611744 |
|    clip_fraction        | 0.0428      |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0537     |
|    explained_variance   | 0.861       |
|    learning_rate        | 0.000385    |
|    loss                 | 0.0154      |
|    n_updates            | 1412        |
|    policy_gradient_loss | -0.000318   |
|    value_loss           | 0.0442      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 341         |
|    ep_rew_mean          | 6.26        |
| time/                   |             |
|    fps                  | 1314        |
|    iterations           | 355         |
|    time_elapsed         | 17699       |
|    total_timesteps      | 23265280    |
| train/                  |             |
|    approx_kl            | 0.011206692 |
|    clip_fraction        | 0.0473      |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0568     |
|    explained_variance   | 0.877       |
|    learning_rate        | 0.000385    |
|    loss                 | 0.0161      |
|    n_updates            | 1416        |
|    policy_gradient_loss | -0.00031    |
|    value_loss           | 0.0421      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 356         |
|    ep_rew_mean          | 6.54        |
| time/                   |             |
|    fps                  | 1314        |
|    iterations           | 356         |
|    time_elapsed         | 17752       |
|    total_timesteps      | 23330816    |
| train/                  |             |
|    approx_kl            | 0.021372207 |
|    clip_fraction        | 0.0576      |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0569     |
|    explained_variance   | 0.85        |
|    learning_rate        | 0.000384    |
|    loss                 | 0.0158      |
|    n_updates            | 1420        |
|    policy_gradient_loss | 0.00578     |
|    value_loss           | 0.049       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 349         |
|    ep_rew_mean          | 7.1         |
| time/                   |             |
|    fps                  | 1314        |
|    iterations           | 357         |
|    time_elapsed         | 17802       |
|    total_timesteps      | 23396352    |
| train/                  |             |
|    approx_kl            | 0.013978142 |
|    clip_fraction        | 0.0472      |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.056      |
|    explained_variance   | 0.87        |
|    learning_rate        | 0.000384    |
|    loss                 | 0.0153      |
|    n_updates            | 1424        |
|    policy_gradient_loss | -0.000521   |
|    value_loss           | 0.0435      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 352         |
|    ep_rew_mean          | 6.54        |
| time/                   |             |
|    fps                  | 1314        |
|    iterations           | 358         |
|    time_elapsed         | 17854       |
|    total_timesteps      | 23461888    |
| train/                  |             |
|    approx_kl            | 0.010214513 |
|    clip_fraction        | 0.0449      |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0577     |
|    explained_variance   | 0.883       |
|    learning_rate        | 0.000384    |
|    loss                 | 0.0163      |
|    n_updates            | 1428        |
|    policy_gradient_loss | -0.000678   |
|    value_loss           | 0.041       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 361         |
|    ep_rew_mean          | 7.33        |
| time/                   |             |
|    fps                  | 1313        |
|    iterations           | 359         |
|    time_elapsed         | 17905       |
|    total_timesteps      | 23527424    |
| train/                  |             |
|    approx_kl            | 0.015883176 |
|    clip_fraction        | 0.0492      |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0595     |
|    explained_variance   | 0.863       |
|    learning_rate        | 0.000383    |
|    loss                 | 0.0189      |
|    n_updates            | 1432        |
|    policy_gradient_loss | -0.000304   |
|    value_loss           | 0.0448      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 359        |
|    ep_rew_mean          | 7.33       |
| time/                   |            |
|    fps                  | 1313       |
|    iterations           | 360        |
|    time_elapsed         | 17957      |
|    total_timesteps      | 23592960   |
| train/                  |            |
|    approx_kl            | 0.01185121 |
|    clip_fraction        | 0.0497     |
|    clip_range           | 0.121      |
|    entropy_loss         | -0.058     |
|    explained_variance   | 0.87       |
|    learning_rate        | 0.000383   |
|    loss                 | 0.0166     |
|    n_updates            | 1436       |
|    policy_gradient_loss | -2.81e-05  |
|    value_loss           | 0.0409     |
----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 343          |
|    ep_rew_mean          | 7.01         |
| time/                   |              |
|    fps                  | 1313         |
|    iterations           | 361          |
|    time_elapsed         | 18007        |
|    total_timesteps      | 23658496     |
| train/                  |              |
|    approx_kl            | 0.0085023735 |
|    clip_fraction        | 0.0433       |
|    clip_range           | 0.121        |
|    entropy_loss         | -0.0557      |
|    explained_variance   | 0.893        |
|    learning_rate        | 0.000383     |
|    loss                 | 0.0127       |
|    n_updates            | 1440         |
|    policy_gradient_loss | 0.000508     |
|    value_loss           | 0.0351       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 356          |
|    ep_rew_mean          | 6.9          |
| time/                   |              |
|    fps                  | 1313         |
|    iterations           | 362          |
|    time_elapsed         | 18059        |
|    total_timesteps      | 23724032     |
| train/                  |              |
|    approx_kl            | 0.0069330335 |
|    clip_fraction        | 0.0364       |
|    clip_range           | 0.12         |
|    entropy_loss         | -0.0573      |
|    explained_variance   | 0.871        |
|    learning_rate        | 0.000382     |
|    loss                 | 0.0139       |
|    n_updates            | 1444         |
|    policy_gradient_loss | -0.000782    |
|    value_loss           | 0.0422       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 355         |
|    ep_rew_mean          | 7.47        |
| time/                   |             |
|    fps                  | 1303        |
|    iterations           | 363         |
|    time_elapsed         | 18248       |
|    total_timesteps      | 23789568    |
| train/                  |             |
|    approx_kl            | 0.011060499 |
|    clip_fraction        | 0.0497      |
|    clip_range           | 0.12        |
|    entropy_loss         | -0.0576     |
|    explained_variance   | 0.88        |
|    learning_rate        | 0.000382    |
|    loss                 | 0.0171      |
|    n_updates            | 1448        |
|    policy_gradient_loss | -0.00027    |
|    value_loss           | 0.04        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 354         |
|    ep_rew_mean          | 7.14        |
| time/                   |             |
|    fps                  | 1231        |
|    iterations           | 364         |
|    time_elapsed         | 19376       |
|    total_timesteps      | 23855104    |
| train/                  |             |
|    approx_kl            | 0.007727539 |
|    clip_fraction        | 0.0399      |
|    clip_range           | 0.12        |
|    entropy_loss         | -0.0569     |
|    explained_variance   | 0.924       |
|    learning_rate        | 0.000382    |
|    loss                 | 0.00971     |
|    n_updates            | 1452        |
|    policy_gradient_loss | -0.000505   |
|    value_loss           | 0.0254      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 358         |
|    ep_rew_mean          | 7.46        |
| time/                   |             |
|    fps                  | 1199        |
|    iterations           | 365         |
|    time_elapsed         | 19950       |
|    total_timesteps      | 23920640    |
| train/                  |             |
|    approx_kl            | 0.009472911 |
|    clip_fraction        | 0.0412      |
|    clip_range           | 0.12        |
|    entropy_loss         | -0.0556     |
|    explained_variance   | 0.886       |
|    learning_rate        | 0.000381    |
|    loss                 | 0.0157      |
|    n_updates            | 1456        |
|    policy_gradient_loss | -0.000384   |
|    value_loss           | 0.0373      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 347          |
|    ep_rew_mean          | 7.12         |
| time/                   |              |
|    fps                  | 1199         |
|    iterations           | 366          |
|    time_elapsed         | 20003        |
|    total_timesteps      | 23986176     |
| train/                  |              |
|    approx_kl            | 0.0135186445 |
|    clip_fraction        | 0.0474       |
|    clip_range           | 0.12         |
|    entropy_loss         | -0.0542      |
|    explained_variance   | 0.882        |
|    learning_rate        | 0.000381     |
|    loss                 | 0.0113       |
|    n_updates            | 1460         |
|    policy_gradient_loss | 0.000666     |
|    value_loss           | 0.0408       |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 333        |
|    ep_rew_mean          | 6.43       |
| time/                   |            |
|    fps                  | 1199       |
|    iterations           | 367        |
|    time_elapsed         | 20058      |
|    total_timesteps      | 24051712   |
| train/                  |            |
|    approx_kl            | 0.00968246 |
|    clip_fraction        | 0.044      |
|    clip_range           | 0.12       |
|    entropy_loss         | -0.055     |
|    explained_variance   | 0.878      |
|    learning_rate        | 0.000381   |
|    loss                 | 0.0182     |
|    n_updates            | 1464       |
|    policy_gradient_loss | -0.000153  |
|    value_loss           | 0.0425     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 363         |
|    ep_rew_mean          | 6.95        |
| time/                   |             |
|    fps                  | 1199        |
|    iterations           | 368         |
|    time_elapsed         | 20110       |
|    total_timesteps      | 24117248    |
| train/                  |             |
|    approx_kl            | 0.018198363 |
|    clip_fraction        | 0.0497      |
|    clip_range           | 0.12        |
|    entropy_loss         | -0.0546     |
|    explained_variance   | 0.853       |
|    learning_rate        | 0.00038     |
|    loss                 | 0.0207      |
|    n_updates            | 1468        |
|    policy_gradient_loss | 0.00154     |
|    value_loss           | 0.0474      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 344         |
|    ep_rew_mean          | 6.57        |
| time/                   |             |
|    fps                  | 1199        |
|    iterations           | 369         |
|    time_elapsed         | 20168       |
|    total_timesteps      | 24182784    |
| train/                  |             |
|    approx_kl            | 0.011435438 |
|    clip_fraction        | 0.0463      |
|    clip_range           | 0.12        |
|    entropy_loss         | -0.0544     |
|    explained_variance   | 0.842       |
|    learning_rate        | 0.00038     |
|    loss                 | 0.0162      |
|    n_updates            | 1472        |
|    policy_gradient_loss | -0.00013    |
|    value_loss           | 0.0507      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 370         |
|    ep_rew_mean          | 7.04        |
| time/                   |             |
|    fps                  | 1198        |
|    iterations           | 370         |
|    time_elapsed         | 20233       |
|    total_timesteps      | 24248320    |
| train/                  |             |
|    approx_kl            | 0.017303038 |
|    clip_fraction        | 0.0499      |
|    clip_range           | 0.12        |
|    entropy_loss         | -0.0551     |
|    explained_variance   | 0.857       |
|    learning_rate        | 0.00038     |
|    loss                 | 0.0213      |
|    n_updates            | 1476        |
|    policy_gradient_loss | 0.000365    |
|    value_loss           | 0.0485      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 350        |
|    ep_rew_mean          | 7.01       |
| time/                   |            |
|    fps                  | 1198       |
|    iterations           | 371        |
|    time_elapsed         | 20293      |
|    total_timesteps      | 24313856   |
| train/                  |            |
|    approx_kl            | 0.01190541 |
|    clip_fraction        | 0.0464     |
|    clip_range           | 0.12       |
|    entropy_loss         | -0.0544    |
|    explained_variance   | 0.87       |
|    learning_rate        | 0.000379   |
|    loss                 | 0.0149     |
|    n_updates            | 1480       |
|    policy_gradient_loss | -0.000486  |
|    value_loss           | 0.0426     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 354       |
|    ep_rew_mean          | 6.95      |
| time/                   |           |
|    fps                  | 1198      |
|    iterations           | 372       |
|    time_elapsed         | 20345     |
|    total_timesteps      | 24379392  |
| train/                  |           |
|    approx_kl            | 0.0123556 |
|    clip_fraction        | 0.0436    |
|    clip_range           | 0.12      |
|    entropy_loss         | -0.0527   |
|    explained_variance   | 0.864     |
|    learning_rate        | 0.000379  |
|    loss                 | 0.0156    |
|    n_updates            | 1484      |
|    policy_gradient_loss | 3.85e-05  |
|    value_loss           | 0.0435    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 358        |
|    ep_rew_mean          | 7.44       |
| time/                   |            |
|    fps                  | 1197       |
|    iterations           | 373        |
|    time_elapsed         | 20409      |
|    total_timesteps      | 24444928   |
| train/                  |            |
|    approx_kl            | 0.01434236 |
|    clip_fraction        | 0.0448     |
|    clip_range           | 0.12       |
|    entropy_loss         | -0.0511    |
|    explained_variance   | 0.865      |
|    learning_rate        | 0.000379   |
|    loss                 | 0.0148     |
|    n_updates            | 1488       |
|    policy_gradient_loss | -0.000237  |
|    value_loss           | 0.0433     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 361         |
|    ep_rew_mean          | 6.93        |
| time/                   |             |
|    fps                  | 1197        |
|    iterations           | 374         |
|    time_elapsed         | 20463       |
|    total_timesteps      | 24510464    |
| train/                  |             |
|    approx_kl            | 0.008876925 |
|    clip_fraction        | 0.0358      |
|    clip_range           | 0.119       |
|    entropy_loss         | -0.0504     |
|    explained_variance   | 0.899       |
|    learning_rate        | 0.000378    |
|    loss                 | 0.0141      |
|    n_updates            | 1492        |
|    policy_gradient_loss | -0.000572   |
|    value_loss           | 0.0333      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 364         |
|    ep_rew_mean          | 7.2         |
| time/                   |             |
|    fps                  | 1197        |
|    iterations           | 375         |
|    time_elapsed         | 20524       |
|    total_timesteps      | 24576000    |
| train/                  |             |
|    approx_kl            | 0.010402299 |
|    clip_fraction        | 0.0401      |
|    clip_range           | 0.119       |
|    entropy_loss         | -0.0476     |
|    explained_variance   | 0.879       |
|    learning_rate        | 0.000378    |
|    loss                 | 0.0132      |
|    n_updates            | 1496        |
|    policy_gradient_loss | 0.000213    |
|    value_loss           | 0.0387      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 358          |
|    ep_rew_mean          | 7.26         |
| time/                   |              |
|    fps                  | 1197         |
|    iterations           | 376          |
|    time_elapsed         | 20584        |
|    total_timesteps      | 24641536     |
| train/                  |              |
|    approx_kl            | 0.0069624684 |
|    clip_fraction        | 0.033        |
|    clip_range           | 0.119        |
|    entropy_loss         | -0.0463      |
|    explained_variance   | 0.879        |
|    learning_rate        | 0.000378     |
|    loss                 | 0.0163       |
|    n_updates            | 1500         |
|    policy_gradient_loss | -7.5e-05     |
|    value_loss           | 0.0396       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 349         |
|    ep_rew_mean          | 6.87        |
| time/                   |             |
|    fps                  | 1197        |
|    iterations           | 377         |
|    time_elapsed         | 20640       |
|    total_timesteps      | 24707072    |
| train/                  |             |
|    approx_kl            | 0.007828915 |
|    clip_fraction        | 0.035       |
|    clip_range           | 0.119       |
|    entropy_loss         | -0.0467     |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.000377    |
|    loss                 | 0.00939     |
|    n_updates            | 1504        |
|    policy_gradient_loss | -0.000225   |
|    value_loss           | 0.0305      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 360         |
|    ep_rew_mean          | 7.53        |
| time/                   |             |
|    fps                  | 1196        |
|    iterations           | 378         |
|    time_elapsed         | 20698       |
|    total_timesteps      | 24772608    |
| train/                  |             |
|    approx_kl            | 0.008682054 |
|    clip_fraction        | 0.0382      |
|    clip_range           | 0.119       |
|    entropy_loss         | -0.0483     |
|    explained_variance   | 0.892       |
|    learning_rate        | 0.000377    |
|    loss                 | 0.0157      |
|    n_updates            | 1508        |
|    policy_gradient_loss | -0.000659   |
|    value_loss           | 0.0348      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 338        |
|    ep_rew_mean          | 6.84       |
| time/                   |            |
|    fps                  | 1196       |
|    iterations           | 379        |
|    time_elapsed         | 20758      |
|    total_timesteps      | 24838144   |
| train/                  |            |
|    approx_kl            | 0.01022532 |
|    clip_fraction        | 0.0397     |
|    clip_range           | 0.119      |
|    entropy_loss         | -0.0478    |
|    explained_variance   | 0.903      |
|    learning_rate        | 0.000377   |
|    loss                 | 0.0118     |
|    n_updates            | 1512       |
|    policy_gradient_loss | -0.000242  |
|    value_loss           | 0.0324     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 349         |
|    ep_rew_mean          | 7.14        |
| time/                   |             |
|    fps                  | 1196        |
|    iterations           | 380         |
|    time_elapsed         | 20812       |
|    total_timesteps      | 24903680    |
| train/                  |             |
|    approx_kl            | 0.014232063 |
|    clip_fraction        | 0.0419      |
|    clip_range           | 0.119       |
|    entropy_loss         | -0.049      |
|    explained_variance   | 0.872       |
|    learning_rate        | 0.000376    |
|    loss                 | 0.0132      |
|    n_updates            | 1516        |
|    policy_gradient_loss | -0.000247   |
|    value_loss           | 0.043       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 346         |
|    ep_rew_mean          | 6.82        |
| time/                   |             |
|    fps                  | 1196        |
|    iterations           | 381         |
|    time_elapsed         | 20871       |
|    total_timesteps      | 24969216    |
| train/                  |             |
|    approx_kl            | 0.009466484 |
|    clip_fraction        | 0.0405      |
|    clip_range           | 0.119       |
|    entropy_loss         | -0.0473     |
|    explained_variance   | 0.875       |
|    learning_rate        | 0.000376    |
|    loss                 | 0.0156      |
|    n_updates            | 1520        |
|    policy_gradient_loss | -0.00013    |
|    value_loss           | 0.0387      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 362         |
|    ep_rew_mean          | 7.54        |
| time/                   |             |
|    fps                  | 1196        |
|    iterations           | 382         |
|    time_elapsed         | 20927       |
|    total_timesteps      | 25034752    |
| train/                  |             |
|    approx_kl            | 0.009928307 |
|    clip_fraction        | 0.0416      |
|    clip_range           | 0.119       |
|    entropy_loss         | -0.0504     |
|    explained_variance   | 0.88        |
|    learning_rate        | 0.000376    |
|    loss                 | 0.0143      |
|    n_updates            | 1524        |
|    policy_gradient_loss | -0.000393   |
|    value_loss           | 0.0406      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 350          |
|    ep_rew_mean          | 7.29         |
| time/                   |              |
|    fps                  | 1195         |
|    iterations           | 383          |
|    time_elapsed         | 20986        |
|    total_timesteps      | 25100288     |
| train/                  |              |
|    approx_kl            | 0.0077266647 |
|    clip_fraction        | 0.0383       |
|    clip_range           | 0.119        |
|    entropy_loss         | -0.0474      |
|    explained_variance   | 0.896        |
|    learning_rate        | 0.000375     |
|    loss                 | 0.0158       |
|    n_updates            | 1528         |
|    policy_gradient_loss | -0.000295    |
|    value_loss           | 0.0354       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 345         |
