Logging to logs/PPO_4
---------------------------------
| rollout/           |          |
|    total_timesteps      | 80740352      |
| train/                  |               |
|    approx_kl            | 4.0064624e-05 |
|    clip_fraction        | 0.00549       |
|    clip_range           | 0.0492        |
|    entropy_loss         | -0.0199       |
|    explained_variance   | 0.432         |
|    learning_rate        | 5.03e-05      |
|    loss                 | 0.00959       |
|    n_updates            | 4924          |
|    policy_gradient_loss | -0.000223     |
|    value_loss           | 0.0316        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.9          |
|    ep_rew_mean          | 4.21          |
| time/                   |               |
|    fps                  | 16530         |
|    iterations           | 1233          |
|    time_elapsed         | 4888          |
|    total_timesteps      | 80805888      |
| train/                  |               |
|    approx_kl            | 4.3577893e-05 |
|    clip_fraction        | 0.00515       |
|    clip_range           | 0.0491        |
|    entropy_loss         | -0.0191       |
|    explained_variance   | 0.433         |
|    learning_rate        | 5.02e-05      |
|    loss                 | 0.0151        |
|    n_updates            | 4928          |
|    policy_gradient_loss | -0.000205     |
|    value_loss           | 0.0298        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36            |
|    ep_rew_mean          | 4.29          |
| time/                   |               |
|    fps                  | 16524         |
|    iterations           | 1234          |
|    time_elapsed         | 4893          |
|    total_timesteps      | 80871424      |
| train/                  |               |
|    approx_kl            | 4.1271953e-05 |
|    clip_fraction        | 0.00522       |
|    clip_range           | 0.049         |
|    entropy_loss         | -0.0201       |
|    explained_variance   | 0.437         |
|    learning_rate        | 5e-05         |
|    loss                 | 0.0105        |
|    n_updates            | 4932          |
|    policy_gradient_loss | -0.000208     |
|    value_loss           | 0.0299        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 34.7         |
|    ep_rew_mean          | 4.24         |
| time/                   |              |
|    fps                  | 16521        |
|    iterations           | 1235         |
|    time_elapsed         | 4899         |
|    total_timesteps      | 80936960     |
| train/                  |              |
|    approx_kl            | 3.590031e-05 |
|    clip_fraction        | 0.0049       |
|    clip_range           | 0.0489       |
|    entropy_loss         | -0.0193      |
|    explained_variance   | 0.423        |
|    learning_rate        | 4.98e-05     |
|    loss                 | 0.0102       |
|    n_updates            | 4936         |
|    policy_gradient_loss | -0.000173    |
|    value_loss           | 0.0282       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.1          |
|    ep_rew_mean          | 4.21          |
| time/                   |               |
|    fps                  | 16522         |
|    iterations           | 1236          |
|    time_elapsed         | 4902          |
|    total_timesteps      | 81002496      |
| train/                  |               |
|    approx_kl            | 3.9893002e-05 |
|    clip_fraction        | 0.00492       |
|    clip_range           | 0.0488        |
|    entropy_loss         | -0.0194       |
|    explained_variance   | 0.415         |
|    learning_rate        | 4.97e-05      |
|    loss                 | 0.0139        |
|    n_updates            | 4940          |
|    policy_gradient_loss | -0.000217     |
|    value_loss           | 0.029         |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.4          |
|    ep_rew_mean          | 4.21          |
| time/                   |               |
|    fps                  | 16523         |
|    iterations           | 1237          |
|    time_elapsed         | 4906          |
|    total_timesteps      | 81068032      |
| train/                  |               |
|    approx_kl            | 3.5353776e-05 |
|    clip_fraction        | 0.00494       |
|    clip_range           | 0.0487        |
|    entropy_loss         | -0.0192       |
|    explained_variance   | 0.445         |
|    learning_rate        | 4.95e-05      |
|    loss                 | 0.00857       |
|    n_updates            | 4944          |
|    policy_gradient_loss | -0.000194     |
|    value_loss           | 0.026         |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35.1        |
|    ep_rew_mean          | 4.11        |
| time/                   |             |
|    fps                  | 16524       |
|    iterations           | 1238        |
|    time_elapsed         | 4909        |
|    total_timesteps      | 81133568    |
| train/                  |             |
|    approx_kl            | 4.27384e-05 |
|    clip_fraction        | 0.00512     |
|    clip_range           | 0.0487      |
|    entropy_loss         | -0.0197     |
|    explained_variance   | 0.437       |
|    learning_rate        | 4.94e-05    |
|    loss                 | 0.0126      |
|    n_updates            | 4948        |
|    policy_gradient_loss | -0.000167   |
|    value_loss           | 0.0285      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 37.1         |
|    ep_rew_mean          | 4.2          |
| time/                   |              |
|    fps                  | 16525        |
|    iterations           | 1239         |
|    time_elapsed         | 4913         |
|    total_timesteps      | 81199104     |
| train/                  |              |
|    approx_kl            | 4.135936e-05 |
|    clip_fraction        | 0.00547      |
|    clip_range           | 0.0486       |
|    entropy_loss         | -0.0196      |
|    explained_variance   | 0.43         |
|    learning_rate        | 4.92e-05     |
|    loss                 | 0.0134       |
|    n_updates            | 4952         |
|    policy_gradient_loss | -0.000205    |
|    value_loss           | 0.0284       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.6          |
|    ep_rew_mean          | 4.16          |
| time/                   |               |
|    fps                  | 16526         |
|    iterations           | 1240          |
|    time_elapsed         | 4917          |
|    total_timesteps      | 81264640      |
| train/                  |               |
|    approx_kl            | 3.9538274e-05 |
|    clip_fraction        | 0.00567       |
|    clip_range           | 0.0485        |
|    entropy_loss         | -0.02         |
|    explained_variance   | 0.419         |
|    learning_rate        | 4.9e-05       |
|    loss                 | 0.0136        |
|    n_updates            | 4956          |
|    policy_gradient_loss | -0.000214     |
|    value_loss           | 0.0299        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.9         |
|    ep_rew_mean          | 4.25         |
| time/                   |              |
|    fps                  | 16528        |
|    iterations           | 1241         |
|    time_elapsed         | 4920         |
|    total_timesteps      | 81330176     |
| train/                  |              |
|    approx_kl            | 4.046799e-05 |
|    clip_fraction        | 0.00497      |
|    clip_range           | 0.0484       |
|    entropy_loss         | -0.0192      |
|    explained_variance   | 0.417        |
|    learning_rate        | 4.89e-05     |
|    loss                 | 0.017        |
|    n_updates            | 4960         |
|    policy_gradient_loss | -0.000192    |
|    value_loss           | 0.033        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.2          |
|    ep_rew_mean          | 4.2           |
| time/                   |               |
|    fps                  | 16529         |
|    iterations           | 1242          |
|    time_elapsed         | 4924          |
|    total_timesteps      | 81395712      |
| train/                  |               |
|    approx_kl            | 3.0358895e-05 |
|    clip_fraction        | 0.00432       |
|    clip_range           | 0.0483        |
|    entropy_loss         | -0.0195       |
|    explained_variance   | 0.439         |
|    learning_rate        | 4.87e-05      |
|    loss                 | 0.0123        |
|    n_updates            | 4964          |
|    policy_gradient_loss | -0.000182     |
|    value_loss           | 0.0294        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.6          |
|    ep_rew_mean          | 4.21          |
| time/                   |               |
|    fps                  | 16530         |
|    iterations           | 1243          |
|    time_elapsed         | 4927          |
|    total_timesteps      | 81461248      |
| train/                  |               |
|    approx_kl            | 3.7137037e-05 |
|    clip_fraction        | 0.00555       |
|    clip_range           | 0.0483        |
|    entropy_loss         | -0.0191       |
|    explained_variance   | 0.428         |
|    learning_rate        | 4.85e-05      |
|    loss                 | 0.0172        |
|    n_updates            | 4968          |
|    policy_gradient_loss | -0.000195     |
|    value_loss           | 0.0317        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.6         |
|    ep_rew_mean          | 4.19         |
| time/                   |              |
|    fps                  | 16531        |
|    iterations           | 1244         |
|    time_elapsed         | 4931         |
|    total_timesteps      | 81526784     |
| train/                  |              |
|    approx_kl            | 2.737979e-05 |
|    clip_fraction        | 0.00425      |
|    clip_range           | 0.0482       |
|    entropy_loss         | -0.0189      |
|    explained_variance   | 0.438        |
|    learning_rate        | 4.84e-05     |
|    loss                 | 0.0139       |
|    n_updates            | 4972         |
|    policy_gradient_loss | -0.00017     |
|    value_loss           | 0.0275       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.7          |
|    ep_rew_mean          | 4.17          |
| time/                   |               |
|    fps                  | 16532         |
|    iterations           | 1245          |
|    time_elapsed         | 4935          |
|    total_timesteps      | 81592320      |
| train/                  |               |
|    approx_kl            | 3.4351597e-05 |
|    clip_fraction        | 0.00515       |
|    clip_range           | 0.0481        |
|    entropy_loss         | -0.0195       |
|    explained_variance   | 0.434         |
|    learning_rate        | 4.82e-05      |
|    loss                 | 0.018         |
|    n_updates            | 4976          |
|    policy_gradient_loss | -0.000207     |
|    value_loss           | 0.0294        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.5         |
|    ep_rew_mean          | 4.26         |
| time/                   |              |
|    fps                  | 16534        |
|    iterations           | 1246         |
|    time_elapsed         | 4938         |
|    total_timesteps      | 81657856     |
| train/                  |              |
|    approx_kl            | 3.431896e-05 |
|    clip_fraction        | 0.00532      |
|    clip_range           | 0.048        |
|    entropy_loss         | -0.0192      |
|    explained_variance   | 0.43         |
|    learning_rate        | 4.81e-05     |
|    loss                 | 0.00966      |
|    n_updates            | 4980         |
|    policy_gradient_loss | -0.000214    |
|    value_loss           | 0.0295       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.9         |
|    ep_rew_mean          | 4.25         |
| time/                   |              |
|    fps                  | 16535        |
|    iterations           | 1247         |
|    time_elapsed         | 4942         |
|    total_timesteps      | 81723392     |
| train/                  |              |
|    approx_kl            | 4.048639e-05 |
|    clip_fraction        | 0.00516      |
|    clip_range           | 0.0479       |
|    entropy_loss         | -0.0186      |
|    explained_variance   | 0.405        |
|    learning_rate        | 4.79e-05     |
|    loss                 | 0.0119       |
|    n_updates            | 4984         |
|    policy_gradient_loss | -0.000196    |
|    value_loss           | 0.0306       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36            |
|    ep_rew_mean          | 4.27          |
| time/                   |               |
|    fps                  | 16536         |
|    iterations           | 1248          |
|    time_elapsed         | 4945          |
|    total_timesteps      | 81788928      |
| train/                  |               |
|    approx_kl            | 3.7224014e-05 |
|    clip_fraction        | 0.00498       |
|    clip_range           | 0.0478        |
|    entropy_loss         | -0.0194       |
|    explained_variance   | 0.434         |
|    learning_rate        | 4.77e-05      |
|    loss                 | 0.0132        |
|    n_updates            | 4988          |
|    policy_gradient_loss | -0.000209     |
|    value_loss           | 0.0283        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.7         |
|    ep_rew_mean          | 4.23         |
| time/                   |              |
|    fps                  | 16538        |
|    iterations           | 1249         |
|    time_elapsed         | 4949         |
|    total_timesteps      | 81854464     |
| train/                  |              |
|    approx_kl            | 3.388094e-05 |
|    clip_fraction        | 0.00552      |
|    clip_range           | 0.0478       |
|    entropy_loss         | -0.0196      |
|    explained_variance   | 0.42         |
|    learning_rate        | 4.76e-05     |
|    loss                 | 0.0161       |
|    n_updates            | 4992         |
|    policy_gradient_loss | -0.000165    |
|    value_loss           | 0.0302       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.9         |
|    ep_rew_mean          | 4.25         |
| time/                   |              |
|    fps                  | 16538        |
|    iterations           | 1250         |
|    time_elapsed         | 4953         |
|    total_timesteps      | 81920000     |
| train/                  |              |
|    approx_kl            | 3.158152e-05 |
|    clip_fraction        | 0.00463      |
|    clip_range           | 0.0477       |
|    entropy_loss         | -0.0192      |
|    explained_variance   | 0.424        |
|    learning_rate        | 4.74e-05     |
|    loss                 | 0.0136       |
|    n_updates            | 4996         |
|    policy_gradient_loss | -0.000136    |
|    value_loss           | 0.0301       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.3         |
|    ep_rew_mean          | 4.29         |
| time/                   |              |
|    fps                  | 16538        |
|    iterations           | 1251         |
|    time_elapsed         | 4957         |
|    total_timesteps      | 81985536     |
| train/                  |              |
|    approx_kl            | 3.899112e-05 |
|    clip_fraction        | 0.00501      |
|    clip_range           | 0.0476       |
|    entropy_loss         | -0.0202      |
|    explained_variance   | 0.435        |
|    learning_rate        | 4.72e-05     |
|    loss                 | 0.0125       |
|    n_updates            | 5000         |
|    policy_gradient_loss | -0.000156    |
|    value_loss           | 0.0275       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 34.9          |
|    ep_rew_mean          | 4.09          |
| time/                   |               |
|    fps                  | 16539         |
|    iterations           | 1252          |
|    time_elapsed         | 4960          |
|    total_timesteps      | 82051072      |
| train/                  |               |
|    approx_kl            | 3.4259945e-05 |
|    clip_fraction        | 0.00521       |
|    clip_range           | 0.0475        |
|    entropy_loss         | -0.0199       |
|    explained_variance   | 0.436         |
|    learning_rate        | 4.71e-05      |
|    loss                 | 0.0152        |
|    n_updates            | 5004          |
|    policy_gradient_loss | -0.000158     |
|    value_loss           | 0.03          |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.5         |
|    ep_rew_mean          | 4.18         |
| time/                   |              |
|    fps                  | 16540        |
|    iterations           | 1253         |
|    time_elapsed         | 4964         |
|    total_timesteps      | 82116608     |
| train/                  |              |
|    approx_kl            | 3.427746e-05 |
|    clip_fraction        | 0.00499      |
|    clip_range           | 0.0474       |
|    entropy_loss         | -0.02        |
|    explained_variance   | 0.421        |
|    learning_rate        | 4.69e-05     |
|    loss                 | 0.0178       |
|    n_updates            | 5008         |
|    policy_gradient_loss | -0.00012     |
|    value_loss           | 0.031        |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.9          |
|    ep_rew_mean          | 4.23          |
| time/                   |               |
|    fps                  | 16541         |
|    iterations           | 1254          |
|    time_elapsed         | 4968          |
|    total_timesteps      | 82182144      |
| train/                  |               |
|    approx_kl            | 3.2642252e-05 |
|    clip_fraction        | 0.00427       |
|    clip_range           | 0.0474        |
|    entropy_loss         | -0.0194       |
|    explained_variance   | 0.429         |
|    learning_rate        | 4.68e-05      |
|    loss                 | 0.0143        |
|    n_updates            | 5012          |
|    policy_gradient_loss | -0.000183     |
|    value_loss           | 0.0286        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36            |
|    ep_rew_mean          | 4.23          |
| time/                   |               |
|    fps                  | 16539         |
|    iterations           | 1255          |
|    time_elapsed         | 4972          |
|    total_timesteps      | 82247680      |
| train/                  |               |
|    approx_kl            | 4.0868064e-05 |
|    clip_fraction        | 0.00547       |
|    clip_range           | 0.0473        |
|    entropy_loss         | -0.0198       |
|    explained_variance   | 0.423         |
|    learning_rate        | 4.66e-05      |
|    loss                 | 0.0182        |
|    n_updates            | 5016          |
|    policy_gradient_loss | -0.000215     |
|    value_loss           | 0.0295        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.9          |
|    ep_rew_mean          | 4.22          |
| time/                   |               |
|    fps                  | 16534         |
|    iterations           | 1256          |
|    time_elapsed         | 4978          |
|    total_timesteps      | 82313216      |
| train/                  |               |
|    approx_kl            | 3.0594336e-05 |
|    clip_fraction        | 0.00518       |
|    clip_range           | 0.0472        |
|    entropy_loss         | -0.0193       |
|    explained_variance   | 0.408         |
|    learning_rate        | 4.64e-05      |
|    loss                 | 0.0113        |
|    n_updates            | 5020          |
|    policy_gradient_loss | -0.000192     |
|    value_loss           | 0.0311        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.5          |
|    ep_rew_mean          | 4.23          |
| time/                   |               |
|    fps                  | 16531         |
|    iterations           | 1257          |
|    time_elapsed         | 4983          |
|    total_timesteps      | 82378752      |
| train/                  |               |
|    approx_kl            | 3.1246436e-05 |
|    clip_fraction        | 0.005         |
|    clip_range           | 0.0471        |
|    entropy_loss         | -0.0201       |
|    explained_variance   | 0.427         |
|    learning_rate        | 4.63e-05      |
|    loss                 | 0.0156        |
|    n_updates            | 5024          |
|    policy_gradient_loss | -0.000164     |
|    value_loss           | 0.0301        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 35.5         |
|    ep_rew_mean          | 4.32         |
| time/                   |              |
|    fps                  | 16533        |
|    iterations           | 1258         |
|    time_elapsed         | 4986         |
|    total_timesteps      | 82444288     |
| train/                  |              |
|    approx_kl            | 3.644904e-05 |
|    clip_fraction        | 0.00547      |
|    clip_range           | 0.047        |
|    entropy_loss         | -0.0194      |
|    explained_variance   | 0.422        |
|    learning_rate        | 4.61e-05     |
|    loss                 | 0.0108       |
|    n_updates            | 5028         |
|    policy_gradient_loss | -0.000185    |
|    value_loss           | 0.0312       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36           |
|    ep_rew_mean          | 4.22         |
| time/                   |              |
|    fps                  | 16534        |
|    iterations           | 1259         |
|    time_elapsed         | 4990         |
|    total_timesteps      | 82509824     |
| train/                  |              |
|    approx_kl            | 3.019835e-05 |
|    clip_fraction        | 0.00463      |
|    clip_range           | 0.0469       |
|    entropy_loss         | -0.0193      |
|    explained_variance   | 0.424        |
|    learning_rate        | 4.6e-05      |
|    loss                 | 0.012        |
|    n_updates            | 5032         |
|    policy_gradient_loss | -0.000224    |
|    value_loss           | 0.0303       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.7          |
|    ep_rew_mean          | 4.26          |
| time/                   |               |
|    fps                  | 16535         |
|    iterations           | 1260          |
|    time_elapsed         | 4993          |
|    total_timesteps      | 82575360      |
| train/                  |               |
|    approx_kl            | 3.3507968e-05 |
|    clip_fraction        | 0.00492       |
|    clip_range           | 0.0469        |
|    entropy_loss         | -0.0196       |
|    explained_variance   | 0.426         |
|    learning_rate        | 4.58e-05      |
|    loss                 | 0.0177        |
|    n_updates            | 5036          |
|    policy_gradient_loss | -0.000157     |
|    value_loss           | 0.0309        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.9          |
|    ep_rew_mean          | 4.22          |
| time/                   |               |
|    fps                  | 16530         |
|    iterations           | 1261          |
|    time_elapsed         | 4999          |
|    total_timesteps      | 82640896      |
| train/                  |               |
|    approx_kl            | 3.2396674e-05 |
|    clip_fraction        | 0.00535       |
|    clip_range           | 0.0468        |
|    entropy_loss         | -0.0191       |
|    explained_variance   | 0.418         |
|    learning_rate        | 4.56e-05      |
|    loss                 | 0.0183        |
|    n_updates            | 5040          |
|    policy_gradient_loss | -0.000149     |
|    value_loss           | 0.0311        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.4          |
|    ep_rew_mean          | 4.25          |
| time/                   |               |
|    fps                  | 16524         |
|    iterations           | 1262          |
|    time_elapsed         | 5005          |
|    total_timesteps      | 82706432      |
| train/                  |               |
|    approx_kl            | 4.0026236e-05 |
|    clip_fraction        | 0.0057        |
|    clip_range           | 0.0467        |
|    entropy_loss         | -0.0199       |
|    explained_variance   | 0.425         |
|    learning_rate        | 4.55e-05      |
|    loss                 | 0.0141        |
|    n_updates            | 5044          |
|    policy_gradient_loss | -0.000207     |
|    value_loss           | 0.0324        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.7          |
|    ep_rew_mean          | 4.29          |
| time/                   |               |
|    fps                  | 16518         |
|    iterations           | 1263          |
|    time_elapsed         | 5010          |
|    total_timesteps      | 82771968      |
| train/                  |               |
|    approx_kl            | 2.8263084e-05 |
|    clip_fraction        | 0.00492       |
|    clip_range           | 0.0466        |
|    entropy_loss         | -0.0199       |
|    explained_variance   | 0.447         |
|    learning_rate        | 4.53e-05      |
|    loss                 | 0.0105        |
|    n_updates            | 5048          |
|    policy_gradient_loss | -0.000154     |
|    value_loss           | 0.0279        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.7          |
|    ep_rew_mean          | 4.26          |
| time/                   |               |
|    fps                  | 16517         |
|    iterations           | 1264          |
|    time_elapsed         | 5015          |
|    total_timesteps      | 82837504      |
| train/                  |               |
|    approx_kl            | 3.1293454e-05 |
|    clip_fraction        | 0.00518       |
|    clip_range           | 0.0465        |
|    entropy_loss         | -0.0196       |
|    explained_variance   | 0.419         |
|    learning_rate        | 4.51e-05      |
|    loss                 | 0.0161        |
|    n_updates            | 5052          |
|    policy_gradient_loss | -0.000189     |
|    value_loss           | 0.0326        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36            |
|    ep_rew_mean          | 4.22          |
| time/                   |               |
|    fps                  | 16518         |
|    iterations           | 1265          |
|    time_elapsed         | 5018          |
|    total_timesteps      | 82903040      |
| train/                  |               |
|    approx_kl            | 2.3794115e-05 |
|    clip_fraction        | 0.00426       |
|    clip_range           | 0.0465        |
|    entropy_loss         | -0.0192       |
|    explained_variance   | 0.44          |
|    learning_rate        | 4.5e-05       |
|    loss                 | 0.0133        |
|    n_updates            | 5056          |
|    policy_gradient_loss | -0.000151     |
|    value_loss           | 0.0271        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.8          |
|    ep_rew_mean          | 4.11          |
| time/                   |               |
|    fps                  | 16519         |
|    iterations           | 1266          |
|    time_elapsed         | 5022          |
|    total_timesteps      | 82968576      |
| train/                  |               |
|    approx_kl            | 3.8352082e-05 |
|    clip_fraction        | 0.00573       |
|    clip_range           | 0.0464        |
|    entropy_loss         | -0.0194       |
|    explained_variance   | 0.421         |
|    learning_rate        | 4.48e-05      |
|    loss                 | 0.0102        |
|    n_updates            | 5060          |
|    policy_gradient_loss | -0.000179     |
|    value_loss           | 0.0293        |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 34.6        |
|    ep_rew_mean          | 4.09        |
| time/                   |             |
|    fps                  | 16514       |
|    iterations           | 1267        |
|    time_elapsed         | 5027        |
|    total_timesteps      | 83034112    |
| train/                  |             |
|    approx_kl            | 3.19201e-05 |
|    clip_fraction        | 0.00537     |
|    clip_range           | 0.0463      |
|    entropy_loss         | -0.0198     |
|    explained_variance   | 0.426       |
|    learning_rate        | 4.47e-05    |
|    loss                 | 0.0186      |
|    n_updates            | 5064        |
|    policy_gradient_loss | -0.0002     |
|    value_loss           | 0.0318      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 36.3         |
|    ep_rew_mean          | 4.19         |
| time/                   |              |
|    fps                  | 16515        |
|    iterations           | 1268         |
|    time_elapsed         | 5031         |
|    total_timesteps      | 83099648     |
| train/                  |              |
|    approx_kl            | 2.981578e-05 |
|    clip_fraction        | 0.00503      |
|    clip_range           | 0.0462       |
|    entropy_loss         | -0.02        |
|    explained_variance   | 0.422        |
|    learning_rate        | 4.45e-05     |
|    loss                 | 0.0145       |
|    n_updates            | 5068         |
|    policy_gradient_loss | -0.000161    |
|    value_loss           | 0.0308       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.2          |
|    ep_rew_mean          | 4.21          |
| time/                   |               |
|    fps                  | 16515         |
|    iterations           | 1269          |
|    time_elapsed         | 5035          |
|    total_timesteps      | 83165184      |
| train/                  |               |
|    approx_kl            | 2.4813857e-05 |
|    clip_fraction        | 0.00449       |
|    clip_range           | 0.0461        |
|    entropy_loss         | -0.0197       |
|    explained_variance   | 0.435         |
|    learning_rate        | 4.43e-05      |
|    loss                 | 0.0122        |
|    n_updates            | 5072          |
|    policy_gradient_loss | -0.000148     |
|    value_loss           | 0.0279        |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 35.8        |
|    ep_rew_mean          | 4.18        |
| time/                   |             |
|    fps                  | 16516       |
|    iterations           | 1270        |
|    time_elapsed         | 5039        |
|    total_timesteps      | 83230720    |
| train/                  |             |
|    approx_kl            | 3.15875e-05 |
|    clip_fraction        | 0.00489     |
|    clip_range           | 0.046       |
|    entropy_loss         | -0.0191     |
|    explained_variance   | 0.425       |
|    learning_rate        | 4.42e-05    |
|    loss                 | 0.015       |
|    n_updates            | 5076        |
|    policy_gradient_loss | -0.000203   |
|    value_loss           | 0.0291      |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.1          |
|    ep_rew_mean          | 4.16          |
| time/                   |               |
|    fps                  | 16514         |
|    iterations           | 1271          |
|    time_elapsed         | 5043          |
|    total_timesteps      | 83296256      |
| train/                  |               |
|    approx_kl            | 2.7151953e-05 |
|    clip_fraction        | 0.00466       |
|    clip_range           | 0.046         |
|    entropy_loss         | -0.0189       |
|    explained_variance   | 0.428         |
|    learning_rate        | 4.4e-05       |
|    loss                 | 0.0131        |
|    n_updates            | 5080          |
|    policy_gradient_loss | -0.000173     |
|    value_loss           | 0.0294        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 35.8          |
|    ep_rew_mean          | 4.18          |
| time/                   |               |
|    fps                  | 16515         |
|    iterations           | 1272          |
|    time_elapsed         | 5047          |
|    total_timesteps      | 83361792      |
| train/                  |               |
|    approx_kl            | 3.1896845e-05 |
|    clip_fraction        | 0.00511       |
|    clip_range           | 0.0459        |
|    entropy_loss         | -0.0192       |
|    explained_variance   | 0.422         |
|    learning_rate        | 4.38e-05      |
|    loss                 | 0.0128        |
|    n_updates            | 5084          |
|    policy_gradient_loss | -0.000205     |
|    value_loss           | 0.0307        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.8          |
|    ep_rew_mean          | 4.28          |
| time/                   |               |
|    fps                  | 16515         |
|    iterations           | 1273          |
|    time_elapsed         | 5051          |
|    total_timesteps      | 83427328      |
| train/                  |               |
|    approx_kl            | 3.3133347e-05 |
|    clip_fraction        | 0.00524       |
|    clip_range           | 0.0458        |
|    entropy_loss         | -0.0192       |
|    explained_variance   | 0.419         |
|    learning_rate        | 4.37e-05      |
|    loss                 | 0.0114        |
|    n_updates            | 5088          |
|    policy_gradient_loss | -0.000194     |
|    value_loss           | 0.0301        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 37            |
|    ep_rew_mean          | 4.29          |
| time/                   |               |
|    fps                  | 16514         |
|    iterations           | 1274          |
|    time_elapsed         | 5055          |
|    total_timesteps      | 83492864      |
| train/                  |               |
|    approx_kl            | 2.7867734e-05 |
|    clip_fraction        | 0.00497       |
|    clip_range           | 0.0457        |
|    entropy_loss         | -0.0197       |
|    explained_variance   | 0.428         |
|    learning_rate        | 4.35e-05      |
|    loss                 | 0.0134        |
|    n_updates            | 5092          |
|    policy_gradient_loss | -0.000189     |
|    value_loss           | 0.0292        |
-------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 36.3        |
|    ep_rew_mean          | 4.18        |
| time/                   |             |
|    fps                  | 16515       |
|    iterations           | 1275        |
|    time_elapsed         | 5059        |
|    total_timesteps      | 83558400    |
| train/                  |             |
|    approx_kl            | 2.86451e-05 |
|    clip_fraction        | 0.00485     |
|    clip_range           | 0.0456      |
|    entropy_loss         | -0.0198     |
|    explained_variance   | 0.434       |
|    learning_rate        | 4.34e-05    |
|    loss                 | 0.0151      |
|    n_updates            | 5096        |
|    policy_gradient_loss | -0.000187   |
|    value_loss           | 0.0287      |
-----------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 36.1          |
|    ep_rew_mean          | 4.24          |
| time/                   |               |
|    fps                  | 16516         |
|    iterations           | 1276          |
|    time_elapsed         | 5063          |
|    total_timesteps      | 83623936      |
| train/                  |               |
|    approx_kl            | 3.7383994e-05 |
|    clip_fraction        | 0.00568       |
|    clip_range           | 0.0456        |
|    entropy_loss         | -0.0192       |
|    explained_variance   | 0.429         |
|    learning_rate        | 4.32e-05      |
|    loss                 | 0.0183        |
|    n_updates            | 5100          |
|    policy_gradient_loss | -0.000213     |
