Logging to logs/PPO_7
---------------------------------
| rollout/           |          |
|    approx_kl            | 0.018524257 |
|    clip_fraction        | 0.0479      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0518     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.00041     |
|    loss                 | 0.00307     |
|    n_updates            | 552         |
|    policy_gradient_loss | 0.000184    |
|    value_loss           | 0.0135      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 5.52        |
| time/                   |             |
|    fps                  | 1673        |
|    iterations           | 140         |
|    time_elapsed         | 10966       |
|    total_timesteps      | 18350080    |
| train/                  |             |
|    approx_kl            | 0.020778727 |
|    clip_fraction        | 0.0496      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0518     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000409    |
|    loss                 | 0.00265     |
|    n_updates            | 556         |
|    policy_gradient_loss | 0.00052     |
|    value_loss           | 0.0142      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 141         |
|    ep_rew_mean          | 5.08        |
| time/                   |             |
|    fps                  | 1673        |
|    iterations           | 141         |
|    time_elapsed         | 11042       |
|    total_timesteps      | 18481152    |
| train/                  |             |
|    approx_kl            | 0.017838836 |
|    clip_fraction        | 0.0453      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0473     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000409    |
|    loss                 | 0.00477     |
|    n_updates            | 560         |
|    policy_gradient_loss | 0.000482    |
|    value_loss           | 0.0145      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 5.14        |
| time/                   |             |
|    fps                  | 1673        |
|    iterations           | 142         |
|    time_elapsed         | 11118       |
|    total_timesteps      | 18612224    |
| train/                  |             |
|    approx_kl            | 0.016462414 |
|    clip_fraction        | 0.0451      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0487     |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.000408    |
|    loss                 | 0.00376     |
|    n_updates            | 564         |
|    policy_gradient_loss | 5.91e-05    |
|    value_loss           | 0.0135      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 5.29        |
| time/                   |             |
|    fps                  | 1674        |
|    iterations           | 143         |
|    time_elapsed         | 11194       |
|    total_timesteps      | 18743296    |
| train/                  |             |
|    approx_kl            | 0.015445958 |
|    clip_fraction        | 0.0457      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.0514     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000407    |
|    loss                 | 0.00349     |
|    n_updates            | 568         |
|    policy_gradient_loss | -0.000172   |
|    value_loss           | 0.013       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.17        |
| time/                   |             |
|    fps                  | 1674        |
|    iterations           | 144         |
|    time_elapsed         | 11270       |
|    total_timesteps      | 18874368    |
| train/                  |             |
|    approx_kl            | 0.014442206 |
|    clip_fraction        | 0.0458      |
|    clip_range           | 0.127       |
|    entropy_loss         | -0.053      |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000407    |
|    loss                 | 0.0021      |
|    n_updates            | 572         |
|    policy_gradient_loss | -0.000548   |
|    value_loss           | 0.0133      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 5.29        |
| time/                   |             |
|    fps                  | 1674        |
|    iterations           | 145         |
|    time_elapsed         | 11346       |
|    total_timesteps      | 19005440    |
| train/                  |             |
|    approx_kl            | 0.017650317 |
|    clip_fraction        | 0.0469      |
|    clip_range           | 0.126       |
|    entropy_loss         | -0.0531     |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000406    |
|    loss                 | 0.00362     |
|    n_updates            | 576         |
|    policy_gradient_loss | -0.000481   |
|    value_loss           | 0.0133      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.16        |
| time/                   |             |
|    fps                  | 1675        |
|    iterations           | 146         |
|    time_elapsed         | 11422       |
|    total_timesteps      | 19136512    |
| train/                  |             |
|    approx_kl            | 0.011955185 |
|    clip_fraction        | 0.0447      |
|    clip_range           | 0.126       |
|    entropy_loss         | -0.0568     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000405    |
|    loss                 | 0.00223     |
|    n_updates            | 580         |
|    policy_gradient_loss | -0.000901   |
|    value_loss           | 0.0129      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.13        |
| time/                   |             |
|    fps                  | 1675        |
|    iterations           | 147         |
|    time_elapsed         | 11498       |
|    total_timesteps      | 19267584    |
| train/                  |             |
|    approx_kl            | 0.015864031 |
|    clip_fraction        | 0.0505      |
|    clip_range           | 0.126       |
|    entropy_loss         | -0.0584     |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.000405    |
|    loss                 | 0.00389     |
|    n_updates            | 584         |
|    policy_gradient_loss | -0.000378   |
|    value_loss           | 0.0139      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | 5.22       |
| time/                   |            |
|    fps                  | 1675       |
|    iterations           | 148        |
|    time_elapsed         | 11576      |
|    total_timesteps      | 19398656   |
| train/                  |            |
|    approx_kl            | 0.01301678 |
|    clip_fraction        | 0.0457     |
|    clip_range           | 0.126      |
|    entropy_loss         | -0.0596    |
|    explained_variance   | 0.971      |
|    learning_rate        | 0.000404   |
|    loss                 | 0.00374    |
|    n_updates            | 588        |
|    policy_gradient_loss | -0.000921  |
|    value_loss           | 0.0129     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 5.63        |
| time/                   |             |
|    fps                  | 1676        |
|    iterations           | 149         |
|    time_elapsed         | 11651       |
|    total_timesteps      | 19529728    |
| train/                  |             |
|    approx_kl            | 0.015987769 |
|    clip_fraction        | 0.0486      |
|    clip_range           | 0.126       |
|    entropy_loss         | -0.0598     |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.000403    |
|    loss                 | 0.00283     |
|    n_updates            | 592         |
|    policy_gradient_loss | -0.000256   |
|    value_loss           | 0.0134      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.18        |
| time/                   |             |
|    fps                  | 1676        |
|    iterations           | 150         |
|    time_elapsed         | 11728       |
|    total_timesteps      | 19660800    |
| train/                  |             |
|    approx_kl            | 0.017653827 |
|    clip_fraction        | 0.0519      |
|    clip_range           | 0.126       |
|    entropy_loss         | -0.056      |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000403    |
|    loss                 | 0.00366     |
|    n_updates            | 596         |
|    policy_gradient_loss | 0.000372    |
|    value_loss           | 0.0142      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 145        |
|    ep_rew_mean          | 5.33       |
| time/                   |            |
|    fps                  | 1675       |
|    iterations           | 151        |
|    time_elapsed         | 11809      |
|    total_timesteps      | 19791872   |
| train/                  |            |
|    approx_kl            | 0.01792359 |
|    clip_fraction        | 0.0484     |
|    clip_range           | 0.125      |
|    entropy_loss         | -0.0569    |
|    explained_variance   | 0.968      |
|    learning_rate        | 0.000402   |
|    loss                 | 0.00397    |
|    n_updates            | 600        |
|    policy_gradient_loss | -0.000345  |
|    value_loss           | 0.0133     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 5.36        |
| time/                   |             |
|    fps                  | 1675        |
|    iterations           | 152         |
|    time_elapsed         | 11890       |
|    total_timesteps      | 19922944    |
| train/                  |             |
|    approx_kl            | 0.012962062 |
|    clip_fraction        | 0.0425      |
|    clip_range           | 0.125       |
|    entropy_loss         | -0.0534     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000402    |
|    loss                 | 0.00426     |
|    n_updates            | 604         |
|    policy_gradient_loss | -0.000487   |
|    value_loss           | 0.0131      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.32        |
| time/                   |             |
|    fps                  | 1675        |
|    iterations           | 153         |
|    time_elapsed         | 11970       |
|    total_timesteps      | 20054016    |
| train/                  |             |
|    approx_kl            | 0.013561031 |
|    clip_fraction        | 0.0434      |
|    clip_range           | 0.125       |
|    entropy_loss         | -0.0545     |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000401    |
|    loss                 | 0.00354     |
|    n_updates            | 608         |
|    policy_gradient_loss | -0.000514   |
|    value_loss           | 0.0138      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.18        |
| time/                   |             |
|    fps                  | 1675        |
|    iterations           | 154         |
|    time_elapsed         | 12048       |
|    total_timesteps      | 20185088    |
| train/                  |             |
|    approx_kl            | 0.015211951 |
|    clip_fraction        | 0.0437      |
|    clip_range           | 0.125       |
|    entropy_loss         | -0.0545     |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.0004      |
|    loss                 | 0.00275     |
|    n_updates            | 612         |
|    policy_gradient_loss | -0.000277   |
|    value_loss           | 0.013       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 147        |
|    ep_rew_mean          | 5.41       |
| time/                   |            |
|    fps                  | 1675       |
|    iterations           | 155        |
|    time_elapsed         | 12128      |
|    total_timesteps      | 20316160   |
| train/                  |            |
|    approx_kl            | 0.01514101 |
|    clip_fraction        | 0.0475     |
|    clip_range           | 0.125      |
|    entropy_loss         | -0.0551    |
|    explained_variance   | 0.97       |
|    learning_rate        | 0.0004     |
|    loss                 | 0.00407    |
|    n_updates            | 616        |
|    policy_gradient_loss | -0.000278  |
|    value_loss           | 0.0128     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 148         |
|    ep_rew_mean          | 5.33        |
| time/                   |             |
|    fps                  | 1674        |
|    iterations           | 156         |
|    time_elapsed         | 12208       |
|    total_timesteps      | 20447232    |
| train/                  |             |
|    approx_kl            | 0.015069757 |
|    clip_fraction        | 0.0459      |
|    clip_range           | 0.125       |
|    entropy_loss         | -0.0543     |
|    explained_variance   | 0.966       |
|    learning_rate        | 0.000399    |
|    loss                 | 0.0044      |
|    n_updates            | 620         |
|    policy_gradient_loss | 0.000408    |
|    value_loss           | 0.0143      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 146        |
|    ep_rew_mean          | 5.24       |
| time/                   |            |
|    fps                  | 1674       |
|    iterations           | 157        |
|    time_elapsed         | 12289      |
|    total_timesteps      | 20578304   |
| train/                  |            |
|    approx_kl            | 0.01759784 |
|    clip_fraction        | 0.0472     |
|    clip_range           | 0.124      |
|    entropy_loss         | -0.0518    |
|    explained_variance   | 0.967      |
|    learning_rate        | 0.000398   |
|    loss                 | 0.00391    |
|    n_updates            | 624        |
|    policy_gradient_loss | 0.000452   |
|    value_loss           | 0.014      |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 5.02        |
| time/                   |             |
|    fps                  | 1674        |
|    iterations           | 158         |
|    time_elapsed         | 12370       |
|    total_timesteps      | 20709376    |
| train/                  |             |
|    approx_kl            | 0.015355302 |
|    clip_fraction        | 0.0439      |
|    clip_range           | 0.124       |
|    entropy_loss         | -0.0499     |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000398    |
|    loss                 | 0.0024      |
|    n_updates            | 628         |
|    policy_gradient_loss | -0.000383   |
|    value_loss           | 0.0138      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.17        |
| time/                   |             |
|    fps                  | 1674        |
|    iterations           | 159         |
|    time_elapsed         | 12449       |
|    total_timesteps      | 20840448    |
| train/                  |             |
|    approx_kl            | 0.014275912 |
|    clip_fraction        | 0.0415      |
|    clip_range           | 0.124       |
|    entropy_loss         | -0.0507     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000397    |
|    loss                 | 0.00243     |
|    n_updates            | 632         |
|    policy_gradient_loss | -0.000595   |
|    value_loss           | 0.013       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 143         |
|    ep_rew_mean          | 5.15        |
| time/                   |             |
|    fps                  | 1674        |
|    iterations           | 160         |
|    time_elapsed         | 12526       |
|    total_timesteps      | 20971520    |
| train/                  |             |
|    approx_kl            | 0.011787502 |
|    clip_fraction        | 0.0379      |
|    clip_range           | 0.124       |
|    entropy_loss         | -0.0488     |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.000396    |
|    loss                 | 0.00413     |
|    n_updates            | 636         |
|    policy_gradient_loss | -0.001      |
|    value_loss           | 0.0128      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 149         |
|    ep_rew_mean          | 5.39        |
| time/                   |             |
|    fps                  | 1674        |
|    iterations           | 161         |
|    time_elapsed         | 12601       |
|    total_timesteps      | 21102592    |
| train/                  |             |
|    approx_kl            | 0.016665902 |
|    clip_fraction        | 0.0447      |
|    clip_range           | 0.124       |
|    entropy_loss         | -0.0474     |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.000396    |
|    loss                 | 0.00398     |
|    n_updates            | 640         |
|    policy_gradient_loss | 0.000184    |
|    value_loss           | 0.0136      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 5.29        |
| time/                   |             |
|    fps                  | 1674        |
|    iterations           | 162         |
|    time_elapsed         | 12677       |
|    total_timesteps      | 21233664    |
| train/                  |             |
|    approx_kl            | 0.013048127 |
|    clip_fraction        | 0.0409      |
|    clip_range           | 0.124       |
|    entropy_loss         | -0.0501     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000395    |
|    loss                 | 0.0033      |
|    n_updates            | 644         |
|    policy_gradient_loss | -0.00088    |
|    value_loss           | 0.0131      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 5.4         |
| time/                   |             |
|    fps                  | 1675        |
|    iterations           | 163         |
|    time_elapsed         | 12752       |
|    total_timesteps      | 21364736    |
| train/                  |             |
|    approx_kl            | 0.015510623 |
|    clip_fraction        | 0.045       |
|    clip_range           | 0.123       |
|    entropy_loss         | -0.0494     |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.000394    |
|    loss                 | 0.00338     |
|    n_updates            | 648         |
|    policy_gradient_loss | 0.000412    |
|    value_loss           | 0.0137      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | 5.07        |
| time/                   |             |
|    fps                  | 1675        |
|    iterations           | 164         |
|    time_elapsed         | 12827       |
|    total_timesteps      | 21495808    |
| train/                  |             |
|    approx_kl            | 0.012387846 |
|    clip_fraction        | 0.0399      |
|    clip_range           | 0.123       |
|    entropy_loss         | -0.0508     |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.000394    |
|    loss                 | 0.00293     |
|    n_updates            | 652         |
|    policy_gradient_loss | -0.000761   |
|    value_loss           | 0.0127      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 5.4         |
| time/                   |             |
|    fps                  | 1676        |
|    iterations           | 165         |
|    time_elapsed         | 12903       |
|    total_timesteps      | 21626880    |
| train/                  |             |
|    approx_kl            | 0.011546161 |
|    clip_fraction        | 0.0401      |
|    clip_range           | 0.123       |
|    entropy_loss         | -0.0533     |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.000393    |
|    loss                 | 0.00307     |
|    n_updates            | 656         |
|    policy_gradient_loss | -0.00106    |
|    value_loss           | 0.0126      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 5.35        |
| time/                   |             |
|    fps                  | 1676        |
|    iterations           | 166         |
|    time_elapsed         | 12978       |
|    total_timesteps      | 21757952    |
| train/                  |             |
|    approx_kl            | 0.011708306 |
|    clip_fraction        | 0.0429      |
|    clip_range           | 0.123       |
|    entropy_loss         | -0.0568     |
|    explained_variance   | 0.972       |
|    learning_rate        | 0.000392    |
|    loss                 | 0.00266     |
|    n_updates            | 660         |
|    policy_gradient_loss | -0.00116    |
|    value_loss           | 0.0121      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.09        |
| time/                   |             |
|    fps                  | 1676        |
|    iterations           | 167         |
|    time_elapsed         | 13053       |
|    total_timesteps      | 21889024    |
| train/                  |             |
|    approx_kl            | 0.014361032 |
|    clip_fraction        | 0.0454      |
|    clip_range           | 0.123       |
|    entropy_loss         | -0.0553     |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.000392    |
|    loss                 | 0.00262     |
|    n_updates            | 664         |
|    policy_gradient_loss | 0.000846    |
|    value_loss           | 0.013       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.18        |
| time/                   |             |
|    fps                  | 1677        |
|    iterations           | 168         |
|    time_elapsed         | 13128       |
|    total_timesteps      | 22020096    |
| train/                  |             |
|    approx_kl            | 0.016154053 |
|    clip_fraction        | 0.0483      |
|    clip_range           | 0.123       |
|    entropy_loss         | -0.0557     |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000391    |
|    loss                 | 0.00277     |
|    n_updates            | 668         |
|    policy_gradient_loss | 0.000427    |
|    value_loss           | 0.0141      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 142         |
|    ep_rew_mean          | 5.16        |
| time/                   |             |
|    fps                  | 1677        |
|    iterations           | 169         |
|    time_elapsed         | 13203       |
|    total_timesteps      | 22151168    |
| train/                  |             |
|    approx_kl            | 0.012019718 |
|    clip_fraction        | 0.0445      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0542     |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.00039     |
|    loss                 | 0.00367     |
|    n_updates            | 672         |
|    policy_gradient_loss | -0.00055    |
|    value_loss           | 0.013       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 5.32        |
| time/                   |             |
|    fps                  | 1677        |
|    iterations           | 170         |
|    time_elapsed         | 13279       |
|    total_timesteps      | 22282240    |
| train/                  |             |
|    approx_kl            | 0.011352131 |
|    clip_fraction        | 0.0429      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0559     |
|    explained_variance   | 0.97        |
|    learning_rate        | 0.00039     |
|    loss                 | 0.00292     |
|    n_updates            | 676         |
|    policy_gradient_loss | -0.00101    |
|    value_loss           | 0.0131      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 144         |
|    ep_rew_mean          | 5.19        |
| time/                   |             |
|    fps                  | 1678        |
|    iterations           | 171         |
|    time_elapsed         | 13354       |
|    total_timesteps      | 22413312    |
| train/                  |             |
|    approx_kl            | 0.017840132 |
|    clip_fraction        | 0.0502      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0531     |
|    explained_variance   | 0.968       |
|    learning_rate        | 0.000389    |
|    loss                 | 0.00207     |
|    n_updates            | 680         |
|    policy_gradient_loss | 0.000247    |
|    value_loss           | 0.0141      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 147         |
|    ep_rew_mean          | 5.25        |
| time/                   |             |
|    fps                  | 1678        |
|    iterations           | 172         |
|    time_elapsed         | 13429       |
|    total_timesteps      | 22544384    |
| train/                  |             |
|    approx_kl            | 0.014607698 |
|    clip_fraction        | 0.0463      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0566     |
|    explained_variance   | 0.967       |
|    learning_rate        | 0.000388    |
|    loss                 | 0.00316     |
|    n_updates            | 684         |
|    policy_gradient_loss | -0.00122    |
|    value_loss           | 0.0138      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 142          |
|    ep_rew_mean          | 5.09         |
| time/                   |              |
|    fps                  | 1679         |
|    iterations           | 173          |
|    time_elapsed         | 13504        |
|    total_timesteps      | 22675456     |
| train/                  |              |
|    approx_kl            | 0.0136664845 |
|    clip_fraction        | 0.0439       |
|    clip_range           | 0.122        |
|    entropy_loss         | -0.0556      |
|    explained_variance   | 0.967        |
|    learning_rate        | 0.000388     |
|    loss                 | 0.00397      |
|    n_updates            | 688          |
|    policy_gradient_loss | -0.000834    |
|    value_loss           | 0.0142       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.12        |
| time/                   |             |
|    fps                  | 1679        |
|    iterations           | 174         |
|    time_elapsed         | 13580       |
|    total_timesteps      | 22806528    |
| train/                  |             |
|    approx_kl            | 0.014426582 |
|    clip_fraction        | 0.0463      |
|    clip_range           | 0.122       |
|    entropy_loss         | -0.0544     |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.000387    |
|    loss                 | 0.00328     |
|    n_updates            | 692         |
|    policy_gradient_loss | -0.000482   |
|    value_loss           | 0.013       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 146         |
|    ep_rew_mean          | 5.37        |
| time/                   |             |
|    fps                  | 1679        |
|    iterations           | 175         |
|    time_elapsed         | 13655       |
|    total_timesteps      | 22937600    |
| train/                  |             |
|    approx_kl            | 0.011929465 |
|    clip_fraction        | 0.0415      |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0532     |
|    explained_variance   | 0.971       |
|    learning_rate        | 0.000387    |
|    loss                 | 0.0038      |
|    n_updates            | 696         |
|    policy_gradient_loss | -0.000967   |
|    value_loss           | 0.0125      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 143          |
|    ep_rew_mean          | 5.19         |
| time/                   |              |
|    fps                  | 1680         |
|    iterations           | 176          |
|    time_elapsed         | 13730        |
|    total_timesteps      | 23068672     |
| train/                  |              |
|    approx_kl            | 0.0112462435 |
|    clip_fraction        | 0.0434       |
|    clip_range           | 0.121        |
|    entropy_loss         | -0.0567      |
|    explained_variance   | 0.972        |
|    learning_rate        | 0.000386     |
|    loss                 | 0.00268      |
|    n_updates            | 700          |
|    policy_gradient_loss | -0.000797    |
|    value_loss           | 0.012        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 145         |
|    ep_rew_mean          | 5.26        |
| time/                   |             |
|    fps                  | 1680        |
|    iterations           | 177         |
|    time_elapsed         | 13805       |
|    total_timesteps      | 23199744    |
| train/                  |             |
|    approx_kl            | 0.011406979 |
|    clip_fraction        | 0.044       |
|    clip_range           | 0.121       |
|    entropy_loss         | -0.0603     |
|    explained_variance   | 0.969       |
|    learning_rate        | 0.000385    |
|    loss                 | 0.00235     |
|    n_updates            | 704         |
|    policy_gradient_loss | -0.00084    |
|    value_loss           | 0.013       |
-----------------------------------------
