Logging to logs/PPO_5
---------------------------------
| rollout/           |          |
|    loss                 | 0.0175        |
|    n_updates            | 5388          |
|    policy_gradient_loss | -0.00022      |
|    value_loss           | 0.0464        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 165           |
|    ep_rew_mean          | 9.92          |
| time/                   |               |
|    fps                  | 17568         |
|    iterations           | 1349          |
|    time_elapsed         | 5032          |
|    total_timesteps      | 88408064      |
| train/                  |               |
|    approx_kl            | 4.2300715e-05 |
|    clip_fraction        | 0.0113        |
|    clip_range           | 0.0396        |
|    entropy_loss         | -0.0615       |
|    explained_variance   | 0.912         |
|    learning_rate        | 3.14e-05      |
|    loss                 | 0.0356        |
|    n_updates            | 5392          |
|    policy_gradient_loss | -0.000161     |
|    value_loss           | 0.0436        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 165          |
|    ep_rew_mean          | 10.1         |
| time/                   |              |
|    fps                  | 17568        |
|    iterations           | 1350         |
|    time_elapsed         | 5035         |
|    total_timesteps      | 88473600     |
| train/                  |              |
|    approx_kl            | 4.715257e-05 |
|    clip_fraction        | 0.0121       |
|    clip_range           | 0.0395       |
|    entropy_loss         | -0.061       |
|    explained_variance   | 0.905        |
|    learning_rate        | 3.12e-05     |
|    loss                 | 0.0193       |
|    n_updates            | 5396         |
|    policy_gradient_loss | -0.000204    |
|    value_loss           | 0.0489       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 172           |
|    ep_rew_mean          | 10.6          |
| time/                   |               |
|    fps                  | 17567         |
|    iterations           | 1351          |
|    time_elapsed         | 5039          |
|    total_timesteps      | 88539136      |
| train/                  |               |
|    approx_kl            | 4.3812244e-05 |
|    clip_fraction        | 0.0112        |
|    clip_range           | 0.0394        |
|    entropy_loss         | -0.0612       |
|    explained_variance   | 0.909         |
|    learning_rate        | 3.1e-05       |
|    loss                 | 0.0137        |
|    n_updates            | 5400          |
|    policy_gradient_loss | -0.000202     |
|    value_loss           | 0.0463        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 172           |
|    ep_rew_mean          | 10.7          |
| time/                   |               |
|    fps                  | 17567         |
|    iterations           | 1352          |
|    time_elapsed         | 5043          |
|    total_timesteps      | 88604672      |
| train/                  |               |
|    approx_kl            | 4.9605016e-05 |
|    clip_fraction        | 0.0133        |
|    clip_range           | 0.0393        |
|    entropy_loss         | -0.0629       |
|    explained_variance   | 0.91          |
|    learning_rate        | 3.09e-05      |
|    loss                 | 0.0193        |
|    n_updates            | 5404          |
|    policy_gradient_loss | -0.000214     |
|    value_loss           | 0.0452        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 171           |
|    ep_rew_mean          | 10.7          |
| time/                   |               |
|    fps                  | 17567         |
|    iterations           | 1353          |
|    time_elapsed         | 5047          |
|    total_timesteps      | 88670208      |
| train/                  |               |
|    approx_kl            | 3.6220503e-05 |
|    clip_fraction        | 0.0102        |
|    clip_range           | 0.0392        |
|    entropy_loss         | -0.0614       |
|    explained_variance   | 0.916         |
|    learning_rate        | 3.07e-05      |
|    loss                 | 0.019         |
|    n_updates            | 5408          |
|    policy_gradient_loss | -0.000156     |
|    value_loss           | 0.0418        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 175          |
|    ep_rew_mean          | 10.7         |
| time/                   |              |
|    fps                  | 17568        |
|    iterations           | 1354         |
|    time_elapsed         | 5050         |
|    total_timesteps      | 88735744     |
| train/                  |              |
|    approx_kl            | 4.308171e-05 |
|    clip_fraction        | 0.012        |
|    clip_range           | 0.0392       |
|    entropy_loss         | -0.0622      |
|    explained_variance   | 0.906        |
|    learning_rate        | 3.05e-05     |
|    loss                 | 0.0273       |
|    n_updates            | 5412         |
|    policy_gradient_loss | -0.000189    |
|    value_loss           | 0.0479       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 163           |
|    ep_rew_mean          | 9.65          |
| time/                   |               |
|    fps                  | 17568         |
|    iterations           | 1355          |
|    time_elapsed         | 5054          |
|    total_timesteps      | 88801280      |
| train/                  |               |
|    approx_kl            | 4.4332548e-05 |
|    clip_fraction        | 0.0125        |
|    clip_range           | 0.0391        |
|    entropy_loss         | -0.0612       |
|    explained_variance   | 0.917         |
|    learning_rate        | 3.04e-05      |
|    loss                 | 0.0152        |
|    n_updates            | 5416          |
|    policy_gradient_loss | -0.000206     |
|    value_loss           | 0.0418        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 170           |
|    ep_rew_mean          | 10.4          |
| time/                   |               |
|    fps                  | 17568         |
|    iterations           | 1356          |
|    time_elapsed         | 5058          |
|    total_timesteps      | 88866816      |
| train/                  |               |
|    approx_kl            | 4.6579375e-05 |
|    clip_fraction        | 0.0117        |
|    clip_range           | 0.039         |
|    entropy_loss         | -0.0628       |
|    explained_variance   | 0.902         |
|    learning_rate        | 3.02e-05      |
|    loss                 | 0.021         |
|    n_updates            | 5420          |
|    policy_gradient_loss | -0.000161     |
|    value_loss           | 0.0492        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 170           |
|    ep_rew_mean          | 10.8          |
| time/                   |               |
|    fps                  | 17568         |
|    iterations           | 1357          |
|    time_elapsed         | 5061          |
|    total_timesteps      | 88932352      |
| train/                  |               |
|    approx_kl            | 3.9994935e-05 |
|    clip_fraction        | 0.0116        |
|    clip_range           | 0.0389        |
|    entropy_loss         | -0.0631       |
|    explained_variance   | 0.915         |
|    learning_rate        | 3.01e-05      |
|    loss                 | 0.0191        |
|    n_updates            | 5424          |
|    policy_gradient_loss | -0.000175     |
|    value_loss           | 0.0429        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 168           |
|    ep_rew_mean          | 10.3          |
| time/                   |               |
|    fps                  | 17568         |
|    iterations           | 1358          |
|    time_elapsed         | 5065          |
|    total_timesteps      | 88997888      |
| train/                  |               |
|    approx_kl            | 3.6638045e-05 |
|    clip_fraction        | 0.0106        |
|    clip_range           | 0.0388        |
|    entropy_loss         | -0.061        |
|    explained_variance   | 0.906         |
|    learning_rate        | 2.99e-05      |
|    loss                 | 0.0262        |
|    n_updates            | 5428          |
|    policy_gradient_loss | -0.000178     |
|    value_loss           | 0.0482        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 177           |
|    ep_rew_mean          | 10.9          |
| time/                   |               |
|    fps                  | 17568         |
|    iterations           | 1359          |
|    time_elapsed         | 5069          |
|    total_timesteps      | 89063424      |
| train/                  |               |
|    approx_kl            | 4.8361646e-05 |
|    clip_fraction        | 0.0118        |
|    clip_range           | 0.0388        |
|    entropy_loss         | -0.0615       |
|    explained_variance   | 0.918         |
|    learning_rate        | 2.97e-05      |
|    loss                 | 0.0223        |
|    n_updates            | 5432          |
|    policy_gradient_loss | -0.000167     |
|    value_loss           | 0.0414        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 170           |
|    ep_rew_mean          | 10.4          |
| time/                   |               |
|    fps                  | 17565         |
|    iterations           | 1360          |
|    time_elapsed         | 5073          |
|    total_timesteps      | 89128960      |
| train/                  |               |
|    approx_kl            | 4.0658942e-05 |
|    clip_fraction        | 0.0117        |
|    clip_range           | 0.0387        |
|    entropy_loss         | -0.0628       |
|    explained_variance   | 0.915         |
|    learning_rate        | 2.96e-05      |
|    loss                 | 0.0135        |
|    n_updates            | 5436          |
|    policy_gradient_loss | -0.000183     |
|    value_loss           | 0.0427        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 164           |
|    ep_rew_mean          | 9.87          |
| time/                   |               |
|    fps                  | 17561         |
|    iterations           | 1361          |
|    time_elapsed         | 5078          |
|    total_timesteps      | 89194496      |
| train/                  |               |
|    approx_kl            | 4.4592925e-05 |
|    clip_fraction        | 0.0123        |
|    clip_range           | 0.0386        |
|    entropy_loss         | -0.0626       |
|    explained_variance   | 0.909         |
|    learning_rate        | 2.94e-05      |
|    loss                 | 0.0178        |
|    n_updates            | 5440          |
|    policy_gradient_loss | -0.000175     |
|    value_loss           | 0.0463        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 168          |
|    ep_rew_mean          | 10.5         |
| time/                   |              |
|    fps                  | 17559        |
|    iterations           | 1362         |
|    time_elapsed         | 5083         |
|    total_timesteps      | 89260032     |
| train/                  |              |
|    approx_kl            | 3.883108e-05 |
|    clip_fraction        | 0.012        |
|    clip_range           | 0.0385       |
|    entropy_loss         | -0.0644      |
|    explained_variance   | 0.904        |
|    learning_rate        | 2.92e-05     |
|    loss                 | 0.0165       |
|    n_updates            | 5444         |
|    policy_gradient_loss | -0.000165    |
|    value_loss           | 0.0488       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 170          |
|    ep_rew_mean          | 10.3         |
| time/                   |              |
|    fps                  | 17557        |
|    iterations           | 1363         |
|    time_elapsed         | 5087         |
|    total_timesteps      | 89325568     |
| train/                  |              |
|    approx_kl            | 4.557502e-05 |
|    clip_fraction        | 0.0121       |
|    clip_range           | 0.0384       |
|    entropy_loss         | -0.0608      |
|    explained_variance   | 0.909        |
|    learning_rate        | 2.91e-05     |
|    loss                 | 0.0246       |
|    n_updates            | 5448         |
|    policy_gradient_loss | -0.000216    |
|    value_loss           | 0.0462       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 167           |
|    ep_rew_mean          | 10.1          |
| time/                   |               |
|    fps                  | 17555         |
|    iterations           | 1364          |
|    time_elapsed         | 5091          |
|    total_timesteps      | 89391104      |
| train/                  |               |
|    approx_kl            | 4.2488988e-05 |
|    clip_fraction        | 0.0113        |
|    clip_range           | 0.0383        |
|    entropy_loss         | -0.0616       |
|    explained_variance   | 0.906         |
|    learning_rate        | 2.89e-05      |
|    loss                 | 0.0356        |
|    n_updates            | 5452          |
|    policy_gradient_loss | -0.000217     |
|    value_loss           | 0.0482        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 174          |
|    ep_rew_mean          | 10.3         |
| time/                   |              |
|    fps                  | 17553        |
|    iterations           | 1365         |
|    time_elapsed         | 5096         |
|    total_timesteps      | 89456640     |
| train/                  |              |
|    approx_kl            | 3.661941e-05 |
|    clip_fraction        | 0.0116       |
|    clip_range           | 0.0383       |
|    entropy_loss         | -0.0615      |
|    explained_variance   | 0.917        |
|    learning_rate        | 2.88e-05     |
|    loss                 | 0.0189       |
|    n_updates            | 5456         |
|    policy_gradient_loss | -0.000181    |
|    value_loss           | 0.0417       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 167           |
|    ep_rew_mean          | 10            |
| time/                   |               |
|    fps                  | 17550         |
|    iterations           | 1366          |
|    time_elapsed         | 5100          |
|    total_timesteps      | 89522176      |
| train/                  |               |
|    approx_kl            | 4.0575032e-05 |
|    clip_fraction        | 0.0116        |
|    clip_range           | 0.0382        |
|    entropy_loss         | -0.063        |
|    explained_variance   | 0.912         |
|    learning_rate        | 2.86e-05      |
|    loss                 | 0.0253        |
|    n_updates            | 5460          |
|    policy_gradient_loss | -0.000163     |
|    value_loss           | 0.0441        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 169           |
|    ep_rew_mean          | 10.6          |
| time/                   |               |
|    fps                  | 17548         |
|    iterations           | 1367          |
|    time_elapsed         | 5105          |
|    total_timesteps      | 89587712      |
| train/                  |               |
|    approx_kl            | 4.1371888e-05 |
|    clip_fraction        | 0.012         |
|    clip_range           | 0.0381        |
|    entropy_loss         | -0.0616       |
|    explained_variance   | 0.904         |
|    learning_rate        | 2.84e-05      |
|    loss                 | 0.0234        |
|    n_updates            | 5464          |
|    policy_gradient_loss | -0.000223     |
|    value_loss           | 0.0493        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 174          |
|    ep_rew_mean          | 10.5         |
| time/                   |              |
|    fps                  | 17545        |
|    iterations           | 1368         |
|    time_elapsed         | 5109         |
|    total_timesteps      | 89653248     |
| train/                  |              |
|    approx_kl            | 3.885506e-05 |
|    clip_fraction        | 0.012        |
|    clip_range           | 0.038        |
|    entropy_loss         | -0.0623      |
|    explained_variance   | 0.911        |
|    learning_rate        | 2.83e-05     |
|    loss                 | 0.018        |
|    n_updates            | 5468         |
|    policy_gradient_loss | -0.000185    |
|    value_loss           | 0.0449       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 176           |
|    ep_rew_mean          | 10.8          |
| time/                   |               |
|    fps                  | 17542         |
|    iterations           | 1369          |
|    time_elapsed         | 5114          |
|    total_timesteps      | 89718784      |
| train/                  |               |
|    approx_kl            | 4.5370398e-05 |
|    clip_fraction        | 0.0121        |
|    clip_range           | 0.0379        |
|    entropy_loss         | -0.0632       |
|    explained_variance   | 0.915         |
|    learning_rate        | 2.81e-05      |
|    loss                 | 0.0205        |
|    n_updates            | 5472          |
|    policy_gradient_loss | -0.000187     |
|    value_loss           | 0.0432        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 172          |
|    ep_rew_mean          | 10.8         |
| time/                   |              |
|    fps                  | 17538        |
|    iterations           | 1370         |
|    time_elapsed         | 5119         |
|    total_timesteps      | 89784320     |
| train/                  |              |
|    approx_kl            | 4.156137e-05 |
|    clip_fraction        | 0.0118       |
|    clip_range           | 0.0379       |
|    entropy_loss         | -0.0619      |
|    explained_variance   | 0.917        |
|    learning_rate        | 2.79e-05     |
|    loss                 | 0.0273       |
|    n_updates            | 5476         |
|    policy_gradient_loss | -0.000193    |
|    value_loss           | 0.042        |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 174          |
|    ep_rew_mean          | 10.8         |
| time/                   |              |
|    fps                  | 17530        |
|    iterations           | 1371         |
|    time_elapsed         | 5125         |
|    total_timesteps      | 89849856     |
| train/                  |              |
|    approx_kl            | 3.271237e-05 |
|    clip_fraction        | 0.00946      |
|    clip_range           | 0.0378       |
|    entropy_loss         | -0.0609      |
|    explained_variance   | 0.907        |
|    learning_rate        | 2.78e-05     |
|    loss                 | 0.0286       |
|    n_updates            | 5480         |
|    policy_gradient_loss | -0.000167    |
|    value_loss           | 0.0474       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 161           |
|    ep_rew_mean          | 9.79          |
| time/                   |               |
|    fps                  | 17527         |
|    iterations           | 1372          |
|    time_elapsed         | 5129          |
|    total_timesteps      | 89915392      |
| train/                  |               |
|    approx_kl            | 3.9661416e-05 |
|    clip_fraction        | 0.0111        |
|    clip_range           | 0.0377        |
|    entropy_loss         | -0.0616       |
|    explained_variance   | 0.914         |
|    learning_rate        | 2.76e-05      |
|    loss                 | 0.0133        |
|    n_updates            | 5484          |
|    policy_gradient_loss | -0.000196     |
|    value_loss           | 0.0434        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 167           |
|    ep_rew_mean          | 10            |
| time/                   |               |
|    fps                  | 17525         |
|    iterations           | 1373          |
|    time_elapsed         | 5134          |
|    total_timesteps      | 89980928      |
| train/                  |               |
|    approx_kl            | 3.3701777e-05 |
|    clip_fraction        | 0.011         |
|    clip_range           | 0.0376        |
|    entropy_loss         | -0.0625       |
|    explained_variance   | 0.905         |
|    learning_rate        | 2.75e-05      |
|    loss                 | 0.039         |
|    n_updates            | 5488          |
|    policy_gradient_loss | -0.000204     |
|    value_loss           | 0.0484        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 175           |
|    ep_rew_mean          | 10.7          |
| time/                   |               |
|    fps                  | 17523         |
|    iterations           | 1374          |
|    time_elapsed         | 5138          |
|    total_timesteps      | 90046464      |
| train/                  |               |
|    approx_kl            | 4.3977685e-05 |
|    clip_fraction        | 0.0116        |
|    clip_range           | 0.0375        |
|    entropy_loss         | -0.0625       |
|    explained_variance   | 0.912         |
|    learning_rate        | 2.73e-05      |
|    loss                 | 0.0237        |
|    n_updates            | 5492          |
|    policy_gradient_loss | -0.00019      |
|    value_loss           | 0.0444        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 161          |
|    ep_rew_mean          | 9.79         |
| time/                   |              |
|    fps                  | 17521        |
|    iterations           | 1375         |
|    time_elapsed         | 5142         |
|    total_timesteps      | 90112000     |
| train/                  |              |
|    approx_kl            | 4.381477e-05 |
|    clip_fraction        | 0.012        |
|    clip_range           | 0.0374       |
|    entropy_loss         | -0.0612      |
|    explained_variance   | 0.908        |
|    learning_rate        | 2.71e-05     |
|    loss                 | 0.0215       |
|    n_updates            | 5496         |
|    policy_gradient_loss | -0.000199    |
|    value_loss           | 0.0471       |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 165          |
|    ep_rew_mean          | 9.98         |
| time/                   |              |
|    fps                  | 17519        |
|    iterations           | 1376         |
|    time_elapsed         | 5147         |
|    total_timesteps      | 90177536     |
| train/                  |              |
|    approx_kl            | 3.778935e-05 |
|    clip_fraction        | 0.0109       |
|    clip_range           | 0.0374       |
|    entropy_loss         | -0.0619      |
|    explained_variance   | 0.905        |
|    learning_rate        | 2.7e-05      |
|    loss                 | 0.0299       |
|    n_updates            | 5500         |
|    policy_gradient_loss | -0.000189    |
|    value_loss           | 0.0483       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 180           |
|    ep_rew_mean          | 11            |
| time/                   |               |
|    fps                  | 17518         |
|    iterations           | 1377          |
|    time_elapsed         | 5151          |
|    total_timesteps      | 90243072      |
| train/                  |               |
|    approx_kl            | 3.9905102e-05 |
|    clip_fraction        | 0.0118        |
|    clip_range           | 0.0373        |
|    entropy_loss         | -0.0628       |
|    explained_variance   | 0.906         |
|    learning_rate        | 2.68e-05      |
|    loss                 | 0.0201        |
|    n_updates            | 5504          |
|    policy_gradient_loss | -0.000191     |
|    value_loss           | 0.0486        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 162           |
|    ep_rew_mean          | 9.77          |
| time/                   |               |
|    fps                  | 17516         |
|    iterations           | 1378          |
|    time_elapsed         | 5155          |
|    total_timesteps      | 90308608      |
| train/                  |               |
|    approx_kl            | 3.8737213e-05 |
|    clip_fraction        | 0.0111        |
|    clip_range           | 0.0372        |
|    entropy_loss         | -0.0619       |
|    explained_variance   | 0.913         |
|    learning_rate        | 2.66e-05      |
|    loss                 | 0.0213        |
|    n_updates            | 5508          |
|    policy_gradient_loss | -0.000179     |
|    value_loss           | 0.0438        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 164          |
|    ep_rew_mean          | 9.91         |
| time/                   |              |
|    fps                  | 17515        |
|    iterations           | 1379         |
|    time_elapsed         | 5159         |
|    total_timesteps      | 90374144     |
| train/                  |              |
|    approx_kl            | 3.861889e-05 |
|    clip_fraction        | 0.0118       |
|    clip_range           | 0.0371       |
|    entropy_loss         | -0.0639      |
|    explained_variance   | 0.906        |
|    learning_rate        | 2.65e-05     |
|    loss                 | 0.0154       |
|    n_updates            | 5512         |
|    policy_gradient_loss | -0.000192    |
|    value_loss           | 0.0483       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 171           |
|    ep_rew_mean          | 10.3          |
| time/                   |               |
|    fps                  | 17514         |
|    iterations           | 1380          |
|    time_elapsed         | 5163          |
|    total_timesteps      | 90439680      |
| train/                  |               |
|    approx_kl            | 4.0131665e-05 |
|    clip_fraction        | 0.0126        |
|    clip_range           | 0.037         |
|    entropy_loss         | -0.0634       |
|    explained_variance   | 0.91          |
|    learning_rate        | 2.63e-05      |
|    loss                 | 0.0142        |
|    n_updates            | 5516          |
|    policy_gradient_loss | -0.000219     |
|    value_loss           | 0.0462        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 168           |
|    ep_rew_mean          | 10.3          |
| time/                   |               |
|    fps                  | 17513         |
|    iterations           | 1381          |
|    time_elapsed         | 5167          |
|    total_timesteps      | 90505216      |
| train/                  |               |
|    approx_kl            | 3.9502997e-05 |
|    clip_fraction        | 0.0113        |
|    clip_range           | 0.037         |
|    entropy_loss         | -0.0625       |
|    explained_variance   | 0.911         |
|    learning_rate        | 2.62e-05      |
|    loss                 | 0.0225        |
|    n_updates            | 5520          |
|    policy_gradient_loss | -0.000195     |
|    value_loss           | 0.0454        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 165          |
|    ep_rew_mean          | 9.88         |
| time/                   |              |
|    fps                  | 17512        |
|    iterations           | 1382         |
|    time_elapsed         | 5171         |
|    total_timesteps      | 90570752     |
| train/                  |              |
|    approx_kl            | 3.519165e-05 |
|    clip_fraction        | 0.011        |
|    clip_range           | 0.0369       |
|    entropy_loss         | -0.0608      |
|    explained_variance   | 0.921        |
|    learning_rate        | 2.6e-05      |
|    loss                 | 0.0231       |
|    n_updates            | 5524         |
|    policy_gradient_loss | -0.000179    |
|    value_loss           | 0.04         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 170          |
|    ep_rew_mean          | 10.5         |
| time/                   |              |
|    fps                  | 17511        |
|    iterations           | 1383         |
|    time_elapsed         | 5175         |
|    total_timesteps      | 90636288     |
| train/                  |              |
|    approx_kl            | 4.121966e-05 |
|    clip_fraction        | 0.0116       |
|    clip_range           | 0.0368       |
|    entropy_loss         | -0.0627      |
|    explained_variance   | 0.906        |
|    learning_rate        | 2.58e-05     |
|    loss                 | 0.0347       |
|    n_updates            | 5528         |
|    policy_gradient_loss | -0.000203    |
|    value_loss           | 0.0477       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 164           |
|    ep_rew_mean          | 10.1          |
| time/                   |               |
|    fps                  | 17510         |
|    iterations           | 1384          |
|    time_elapsed         | 5179          |
|    total_timesteps      | 90701824      |
| train/                  |               |
|    approx_kl            | 3.8706872e-05 |
|    clip_fraction        | 0.0125        |
|    clip_range           | 0.0367        |
|    entropy_loss         | -0.0628       |
|    explained_variance   | 0.915         |
|    learning_rate        | 2.57e-05      |
|    loss                 | 0.0274        |
|    n_updates            | 5532          |
|    policy_gradient_loss | -0.0002       |
|    value_loss           | 0.0431        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 172           |
|    ep_rew_mean          | 10.4          |
| time/                   |               |
|    fps                  | 17508         |
|    iterations           | 1385          |
|    time_elapsed         | 5184          |
|    total_timesteps      | 90767360      |
| train/                  |               |
|    approx_kl            | 3.1887135e-05 |
|    clip_fraction        | 0.00963       |
|    clip_range           | 0.0366        |
|    entropy_loss         | -0.0615       |
|    explained_variance   | 0.91          |
|    learning_rate        | 2.55e-05      |
|    loss                 | 0.0207        |
|    n_updates            | 5536          |
|    policy_gradient_loss | -0.000211     |
|    value_loss           | 0.0452        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 172           |
|    ep_rew_mean          | 10.5          |
| time/                   |               |
|    fps                  | 17507         |
|    iterations           | 1386          |
|    time_elapsed         | 5188          |
|    total_timesteps      | 90832896      |
| train/                  |               |
|    approx_kl            | 3.4889934e-05 |
|    clip_fraction        | 0.0106        |
|    clip_range           | 0.0365        |
|    entropy_loss         | -0.0606       |
|    explained_variance   | 0.914         |
|    learning_rate        | 2.54e-05      |
|    loss                 | 0.0188        |
|    n_updates            | 5540          |
|    policy_gradient_loss | -0.000191     |
|    value_loss           | 0.0432        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 164           |
|    ep_rew_mean          | 9.5           |
| time/                   |               |
|    fps                  | 17505         |
|    iterations           | 1387          |
|    time_elapsed         | 5192          |
|    total_timesteps      | 90898432      |
| train/                  |               |
|    approx_kl            | 3.8756058e-05 |
|    clip_fraction        | 0.0113        |
|    clip_range           | 0.0365        |
|    entropy_loss         | -0.0641       |
|    explained_variance   | 0.918         |
|    learning_rate        | 2.52e-05      |
|    loss                 | 0.0185        |
|    n_updates            | 5544          |
|    policy_gradient_loss | -0.000184     |
|    value_loss           | 0.0412        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 170           |
|    ep_rew_mean          | 10.4          |
| time/                   |               |
|    fps                  | 17504         |
|    iterations           | 1388          |
|    time_elapsed         | 5196          |
|    total_timesteps      | 90963968      |
| train/                  |               |
|    approx_kl            | 4.0100334e-05 |
|    clip_fraction        | 0.0117        |
|    clip_range           | 0.0364        |
|    entropy_loss         | -0.064        |
|    explained_variance   | 0.901         |
|    learning_rate        | 2.5e-05       |
|    loss                 | 0.0179        |
|    n_updates            | 5548          |
|    policy_gradient_loss | -0.000207     |
|    value_loss           | 0.0505        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 174          |
|    ep_rew_mean          | 11           |
| time/                   |              |
|    fps                  | 17502        |
|    iterations           | 1389         |
|    time_elapsed         | 5200         |
|    total_timesteps      | 91029504     |
| train/                  |              |
|    approx_kl            | 3.215039e-05 |
|    clip_fraction        | 0.0108       |
|    clip_range           | 0.0363       |
|    entropy_loss         | -0.0622      |
|    explained_variance   | 0.914        |
|    learning_rate        | 2.49e-05     |
|    loss                 | 0.0188       |
|    n_updates            | 5552         |
|    policy_gradient_loss | -0.000152    |
|    value_loss           | 0.0438       |
------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 167           |
|    ep_rew_mean          | 10.3          |
| time/                   |               |
|    fps                  | 17499         |
|    iterations           | 1390          |
|    time_elapsed         | 5205          |
|    total_timesteps      | 91095040      |
| train/                  |               |
|    approx_kl            | 3.3675005e-05 |
|    clip_fraction        | 0.00991       |
|    clip_range           | 0.0362        |
|    entropy_loss         | -0.0616       |
|    explained_variance   | 0.911         |
|    learning_rate        | 2.47e-05      |
|    loss                 | 0.0172        |
|    n_updates            | 5556          |
|    policy_gradient_loss | -0.000178     |
|    value_loss           | 0.0457        |
-------------------------------------------
-------------------------------------------
| rollout/                |               |
|    ep_len_mean          | 170           |
|    ep_rew_mean          | 10.6          |
| time/                   |               |
|    fps                  | 17497         |
|    iterations           | 1391          |
|    time_elapsed         | 5209          |
|    total_timesteps      | 91160576      |
| train/                  |               |
|    approx_kl            | 3.2705044e-05 |
|    clip_fraction        | 0.0101        |
|    clip_range           | 0.0361        |
|    entropy_loss         | -0.0618       |
|    explained_variance   | 0.914         |
|    learning_rate        | 2.45e-05      |
|    loss                 | 0.03          |
|    n_updates            | 5560          |
|    policy_gradient_loss | -0.000185     |
|    value_loss           | 0.0424        |
-------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 167          |
|    ep_rew_mean          | 10.4         |
| time/                   |              |
|    fps                  | 17496        |
|    iterations           | 1392         |
|    time_elapsed         | 5214         |
|    total_timesteps      | 91226112     |
| train/                  |              |
|    approx_kl            | 2.863361e-05 |
|    clip_fraction        | 0.00963      |
|    clip_range           | 0.036        |
|    entropy_loss         | -0.0625      |
|    explained_variance   | 0.916        |
|    learning_rate        | 2.44e-05     |
|    loss                 | 0.0192       |
|    n_updates            | 5564         |
|    policy_gradient_loss | -0.000167    |
|    value_loss           | 0.0422       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 171         |
|    ep_rew_mean          | 10.4        |
| time/                   |             |
|    fps                  | 17494       |
|    iterations           | 1393        |
|    time_elapsed         | 5218        |
|    total_timesteps      | 91291648    |
| train/                  |             |
|    approx_kl            | 3.54562e-05 |
|    clip_fraction        | 0.0105      |
|    clip_range           | 0.036       |
